DATI MISURA

Inizio misura: 04/10/2024 18:11:52
Tempo di acquisizione (sec): 2.473176E+5
Eventi acquisiti: 24680

TDC          QDC1          QDC2          Time          Valido
4.480356E-6          -4.977078E-10          -4.310411E-10          5.006405E+1          0
1.750836E-7          -4.455001E-9          -2.315417E-9          5.832110E+1          0
2.841119E-7          -2.464375E-9          -1.436250E-9          6.011590E+1          0
4.480360E-6          -4.143744E-10          -4.299995E-10          7.263144E+1          0
1.760340E-6          -4.477078E-10          -5.122912E-10          8.451896E+1          0
3.360366E-6          -6.164579E-10          -5.508328E-10          9.672352E+1          0
6.240348E-6          -9.674997E-10          -9.102080E-10          1.088581E+2          0
5.760350E-6          -6.841662E-10          -8.112496E-10          1.208786E+2          0
3.464755E-6          -4.286251E-9          -1.674792E-9          1.280978E+2          0
6.805400E-7          -5.740419E-9          -1.961250E-9          1.370268E+2          0
1.304277E-6          -2.557084E-9          -3.951876E-9          1.393644E+2          0
3.360356E-6          -7.695829E-10          -7.893746E-10          1.517140E+2          0
8.480339E-6          -8.487496E-10          -8.654163E-10          1.638715E+2          0
1.804952E-6          -6.555002E-9          -1.930000E-9          1.693769E+2          0
3.360370E-6          -5.070828E-10          -5.352078E-10          1.816665E+2          0
4.000365E-6          -7.258329E-10          -7.018746E-10          1.938700E+2          0
3.520387E-6          -9.487497E-10          -9.237497E-10          2.058965E+2          0
1.910189E-6          -2.467500E-9          -2.787292E-9          2.123928E+2          0
9.603321E-7          -7.799996E-10          -8.039580E-10          2.246273E+2          0
1.600337E-6          -9.549997E-10          -8.779163E-10          2.365599E+2          0
2.560340E-6          -9.008330E-10          -9.216663E-10          2.489135E+2          0
3.520377E-6          -4.904161E-10          -4.643745E-10          2.608010E+2          0
2.958782E-6          -4.796668E-9          -6.337294E-9          2.665093E+2          0
5.120356E-6          -5.279162E-10          -4.737495E-10          2.785689E+2          0
2.744566E-6          -6.468544E-9          -3.673751E-9          2.903365E+2          0
9.772386E-7          -2.843542E-9          -2.234167E-9          2.924993E+2          0
3.840369E-6          -8.799997E-10          -8.154163E-10          3.046198E+2          0
9.440312E-6          -9.029163E-10          -9.383330E-10          3.168304E+2          0
3.360377E-6          -5.654162E-10          -5.331245E-10          3.286690E+2          0
5.982528E-6          -7.456044E-9          -3.033126E-9          3.344053E+2          0
4.800364E-6          -9.904164E-10          -9.591664E-10          3.470198E+2          0
3.046947E-6          -4.013334E-9          -4.517501E-9          3.492346E+2          0
5.120353E-6          -7.810413E-10          -8.237496E-10          3.613431E+2          0
2.720335E-6          -8.070830E-10          -7.237496E-10          3.734117E+2          0
3.360377E-6          -6.143745E-10          -5.518745E-10          3.857202E+2          0
5.280347E-6          -6.081245E-10          -6.966662E-10          3.976418E+2          0
4.160380E-6          -7.570829E-10          -7.716663E-10          4.098263E+2          0
3.641689E-6          -4.056043E-9          -1.872708E-9          4.176124E+2          0
3.621746E-6          -3.638334E-9          -2.113334E-9          4.269783E+2          0
3.878507E-6          -4.077918E-9          -2.453959E-9          4.333765E+2          0
5.148087E-7          -1.625833E-9          -2.217500E-9          4.440003E+2          0
8.960357E-6          -8.018746E-10          -7.779163E-10          4.560218E+2          0
4.595163E-7          -4.597710E-9          -3.867501E-9          4.582136E+2          0
3.960391E-6          -2.380000E-9          -1.497708E-9          4.657277E+2          0
3.040345E-6          -8.602080E-10          -8.299996E-10          4.778472E+2          0
9.920292E-6          -4.029161E-10          -4.206244E-10          4.899988E+2          0
5.920339E-6          -7.622913E-10          -7.997913E-10          5.021543E+2          0
2.240318E-6          -5.297710E-9          -2.598750E-9          5.071577E+2          0
1.995895E-7          -5.466460E-9          -2.677917E-9          5.170206E+2          0
7.680340E-6          -8.841663E-10          -9.570830E-10          5.290242E+2          0
