DATI MISURA

Inizio misura: 14/11/2022 16:48:09
Tempo di acquisizione (sec): 596527.4
Eventi acquisiti: 50535

TDC QDC1 QDC2
1.0629226793100883e-05 -2.958333e-09 -3.002083e-09
1.049797327106036e-06 -5.054167e-09 -3.434375e-09
6.166839475617898e-06 -2.947916e-09 -2.927083e-09
2.532122525265015e-06 -2.935416e-09 -2.954166e-09
2.4935589647123767e-06 -3.902083e-09 -5.290626e-09
3.0271976919660853e-06 -2.95e-09 -2.983333e-09
1.8176089988591174e-06 -7.066668e-09 -5.320834e-09
7.102376986287045e-07 -2.927083e-09 -2.939583e-09
6.333930946643349e-06 -2.935416e-09 -3.051041e-09
3.8119109721601897e-07 -2.93125e-09 -2.927083e-09
6.662709681727506e-06 -2.952083e-09 -2.966666e-09
1.0629305356032873e-05 -2.98125e-09 -2.961458e-09
9.473314891942913e-06 -3.011458e-09 -2.9625e-09
8.315108204660199e-06 -2.935416e-09 -2.947916e-09
6.663502908145016e-06 -2.952083e-09 -3.027083e-09
3.192406147854287e-06 -2.933333e-09 -2.960416e-09
4.0216688853932525e-06 -2.95e-09 -2.957291e-09
5.470591525250361e-07 -2.944791e-09 -2.929166e-09
6.332523769016254e-06 -2.955208e-09 -2.95e-09
1.277367736005794e-06 -4.747917e-09 -3.616667e-09
1.91945700436675e-06 -4.139584e-09 -3.479167e-09
3.521678723122536e-06 -2.98125e-09 -2.941666e-09
3.1889862037479973e-06 -2.995833e-09 -2.93125e-09
2.7083259615313662e-06 -4.522917e-09 -4.370834e-09
8.97960588930799e-06 -2.9375e-09 -2.955208e-09
5.670708675805814e-06 -2.958333e-09 -2.94375e-09
9.12162920160232e-07 -6.56146e-09 -3.672917e-09
5.259330211237874e-06 -4.71875e-09 -3.59375e-09
4.184618164872863e-06 -2.964583e-09 -2.935416e-09
4.673524744483405e-06 -3.954167e-09 -4.311459e-09
4.019222873590728e-06 -3.025e-09 -3.002083e-09
5.836070215282311e-06 -2.947916e-09 -2.94375e-09
8.979334053247874e-06 -2.935416e-09 -2.94375e-09
1.7032050701056812e-06 -2.945833e-09 -2.95e-09
1.6721504432275897e-06 -3.566667e-09 -4.339584e-09
1.673575607754248e-06 -3.989583e-09 -3.654167e-09
2.1523724116410952e-07 -2.95625e-09 -2.958333e-09
8.646526764487312e-06 -2.929166e-09 -3.029166e-09
2.86095536049998e-06 -2.947916e-09 -3.002083e-09
7.985470190932315e-06 -2.927083e-09 -2.929166e-09
2.951758063881789e-06 -3.679167e-09 -3.7e-09
9.968755915117005e-06 -2.952083e-09 -2.93125e-09
6.331876481988186e-06 -2.935416e-09 -2.929166e-09
3.357185707277749e-06 -2.96875e-09 -2.94375e-09
1.7054223663846254e-06 -2.992708e-09 -2.966666e-09
9.801458747005328e-06 -2.977083e-09 -2.935416e-09
1.868821337415054e-06 -2.9625e-09 -3e-09
2.1310218492420506e-06 -3.596875e-09 -4.807292e-09
