DATI MISURA

Inizio misura: 21/10/2022 16:11:23
Tempo di acquisizione (sec): 503296.1
Eventi acquisiti: 41535

TDC QDC1 QDC2
1.0927379311428324e-06 -2.935416e-09 -2.927083e-09
2.8832460747268693e-06 -2.933333e-09 -2.939583e-09
8.897986462426963e-06 -2.927083e-09 -2.925e-09
6.946725515839032e-06 -2.93125e-09 -2.927083e-09
8.41022286273812e-06 -2.933333e-09 -2.941666e-09
2.3685355381130404e-07 -5.158334e-09 -3.410417e-09
1.1713379251540388e-06 -3.739583e-09 -3.402083e-09
3.0144273470960727e-06 -4.931251e-09 -4.233334e-09
3.0219272056647414e-06 -4.220834e-09 -3.8375e-09
7.109412168118669e-06 -2.947916e-09 -2.94375e-09
1.0197898407569498e-05 -2.927083e-09 -2.939583e-09
7.542764249520717e-07 -3.372917e-09 -3.610417e-09
2.3934008616123505e-06 -2.890625e-09 -2.902083e-09
1.2563174164510777e-06 -2.929166e-09 -2.925e-09
3.858634441615789e-06 -2.983333e-09 -2.94375e-09
2.7190048054669787e-06 -2.952083e-09 -2.927083e-09
3.2087807670181052e-06 -2.933333e-09 -3.011458e-09
7.434930047908634e-06 -2.954166e-09 -2.933333e-09
6.06203843872796e-07 -2.9375e-09 -2.941666e-09
3.0429119895330093e-06 -2.933333e-09 -2.927083e-09
8.085469684696238e-06 -2.925e-09 -2.925e-09
1.5508541995687157e-06 -4.758334e-09 -4.552084e-09
8.410565575416816e-06 -2.927083e-09 -2.929166e-09
9.537448715717728e-07 -6.004168e-09 -3.460417e-09
6.460945962794365e-06 -2.925e-09 -2.916666e-09
9.309096621760438e-07 -2.93125e-09 -2.916666e-09
7.435211028247449e-06 -2.95e-09 -2.935416e-09
1.7426377690286805e-06 -2.933333e-09 -2.929166e-09
9.64947442358206e-07 -3.322916e-09 -3.779167e-09
6.946894571545855e-06 -2.929166e-09 -2.91875e-09
2.0937175213014314e-06 -5.629168e-09 -3.441667e-09
2.5585298640399813e-06 -2.922916e-09 -2.929166e-09
3.495971936959618e-06 -3.579167e-09 -3.522917e-09
6.785723414260133e-06 -2.93125e-09 -2.914583e-09
5.539080719240222e-06 -3.277083e-09 -3.391667e-09
7.923040483765757e-06 -2.935416e-09 -2.95625e-09
9.06161743197871e-06 -2.9375e-09 -2.935416e-09
7.434471453711486e-06 -2.922916e-09 -2.920833e-09
1.2553160587237495e-06 -6.251043e-09 -4.002083e-09
8.736717456215066e-06 -2.945833e-09 -2.925e-09
4.182489773885869e-06 -2.920833e-09 -2.952083e-09
7.677150118494593e-07 -2.93125e-09 -2.995833e-09
5.970078137745501e-06 -2.920833e-09 -2.914583e-09
6.522559836408478e-07 -6.056251e-09 -3.377083e-09
2.0691464006701072e-06 -2.929166e-09 -2.925e-09
9.384424134968756e-06 -2.910416e-09 -2.927083e-09
6.78513209108631e-06 -2.941666e-09 -2.925e-09
3.046219598096741e-06 -2.929166e-09 -2.927083e-09
