DATI MISURA

Inizio misura: 28/10/2022 17:12:37
Tempo di acquisizione (sec): 512097.9
Eventi acquisiti: 42583

TDC QDC1 QDC2
8.861940383903719e-07  
1.1331858599552173e-06 -2.941666e-09 -3.002083e-09
4.0793957995423216e-07 -3.70625e-09 -4.425e-09
1.9197242860904307e-06 -2.985416e-09 -2.933333e-09
1.7617722365863093e-06 -2.972916e-09 -2.954166e-09
2.6727475960317368e-06 -4.279167e-09 -3.6625e-09
5.010582237361603e-07 -2.9375e-09 -2.95e-09
1.6243770629217517e-06 -4.247917e-09 -5.437501e-09
6.599254058245385e-07 -2.966666e-09 -2.95e-09
9.751059488858376e-07 -2.929166e-09 -2.927083e-09
2.3886783700130077e-06 -2.935416e-09 -2.954166e-09
1.7610805372634848e-06 -2.916666e-09 -2.93125e-09
2.389980356163825e-06 -2.929166e-09 -2.93125e-09
1.9196793939795535e-06 -2.9375e-09 -2.94375e-09
8.172027991454828e-07 -2.942708e-09 -2.927083e-09
1.7602742437634928e-06 -2.964583e-09 -2.941666e-09
1.2903872269016435e-06 -2.927083e-09 -2.925e-09
1.7625925257646528e-06 -2.922916e-09 -2.914583e-09
2.391189386082767e-06 -2.935416e-09 -2.9375e-09
5.040540570065495e-07 -2.927083e-09 -2.922916e-09
2.3886915068715922e-06 -2.935416e-09 -2.927083e-09
1.8763044998471308e-07 -2.927083e-09 -2.920833e-09
8.196469200968155e-07 -2.954166e-09 -2.929166e-09
1.7621528126401043e-06 -2.927083e-09 -2.927083e-09
2.233469302058581e-06 -2.958333e-09 -2.954166e-09
7.108028370912337e-07 -7.056252e-09 -3.65625e-09
1.9180451004680816e-06 -2.929166e-09 -2.93125e-09
5.039232902244165e-07 -2.927083e-09 -2.927083e-09
1.446976573386102e-06 -2.9625e-09 -2.945833e-09
1.8819877886549678e-07 -2.935416e-09 -2.933333e-09
1.761818201559548e-06 -2.964583e-09 -2.941666e-09
1.4458757695879244e-06 -2.941666e-09 -2.96875e-09
1.9053547253786126e-07 -2.958333e-09 -2.9375e-09
2.0743534268564577e-06 -3.01875e-09 -2.948958e-09
1.6583214746450192e-06 -4.7625e-09 -4.2875e-09
1.893781117894899e-07 -2.929166e-09 -2.95e-09
8.181593944144889e-07 -3.058333e-09 -2.953125e-09
2.0764085732954326e-06 -2.927083e-09 -2.947916e-09
1.7600934642750211e-06 -2.958333e-09 -2.929166e-09
8.167443235974364e-07 -2.925e-09 -2.947916e-09
3.4596681422324083e-07 -2.986458e-09 -2.970833e-09
1.918567737322485e-06 -2.947916e-09 -2.939583e-09
1.918398218309182e-06 -2.922916e-09 -2.922916e-09
6.606423571898068e-07 -2.929166e-09 -2.929166e-09
1.1309690172002985e-06 -2.933333e-09 -2.945833e-09
6.629841433601332e-07 -2.927083e-09 -2.947916e-09
1.4320708796811116e-06 -3.841667e-09 -3.635417e-09
8.167751980379078e-07 -2.922916e-09 -2.922916e-09
2.547578262567659e-06 -2.960416e-09 -2.994791e-09
