DATI MISURA

Inizio misura: 08/11/2022 17:14:41
Tempo di acquisizione (sec): 249571.2
Eventi acquisiti: 21087

TDC QDC1 QDC2
2.033185010084951e-06 -5.479167e-09 -3.53125e-09
9.547815967731505e-06 -2.9375e-09 -2.947916e-09
3.3939108044178516e-06 -2.961458e-09 -3.010416e-09
8.550962470155386e-06 -3.060416e-09 -3.086458e-09
1.0090092804957106e-06 -5.537501e-09 -4.295834e-09
1.8977275635283042e-06 -3.069791e-09 -3.022916e-09
6.722042379785274e-06 -2.972916e-09 -3.007291e-09
4.392776653982388e-06 -3.01875e-09 -2.95625e-09
8.219097950353183e-06 -3.010416e-09 -2.975e-09
7.719476262031749e-06 -3.051041e-09 -2.998958e-09
1.004814865740786e-05 -2.947916e-09 -3.011458e-09
1.6471336854268178e-06 -3.855208e-09 -3.4375e-09
8.553284900262239e-06 -2.939583e-09 -2.947916e-09
1.0994452625089044e-05 -6.384376e-09 -4.10625e-09
1.0714126147555539e-05 -2.945833e-09 -2.933333e-09
1.234429940948648e-06 -2.991666e-09 -2.966666e-09
4.39335522212173e-06 -2.945833e-09 -2.9625e-09
1.7322949612003984e-06 -3.06875e-09 -3.052083e-09
9.02307843563856e-07 -2.984375e-09 -3.005208e-09
1.4714678804225385e-06 -4.295834e-09 -3.59375e-09
2.24540401259895e-06 -6.046876e-09 -3.434375e-09
1.038120197208743e-05 -2.964583e-09 -2.952083e-09
2.3657341802758171e-07 -2.996875e-09 -3.021875e-09
8.052838852269709e-06 -2.966666e-09 -2.925e-09
9.050361320486444e-06 -2.929166e-09 -2.94375e-09
7.333236536103737e-07 -3.077083e-09 -3.088541e-09
1.0215355615356477e-05 -2.941666e-09 -2.975e-09
3.7290066706762707e-06 -3.013541e-09 -2.9625e-09
9.549801021482274e-06 -3.014583e-09 -2.979166e-09
9.356646632396818e-07 -5.154167e-09 -3.552083e-09
5.5581650851922094e-06 -2.923958e-09 -2.933333e-09
9.049332108935265e-06 -2.939583e-09 -2.927083e-09
9.54918004210577e-06 -2.9625e-09 -2.966666e-09
3.1262980322682503e-06 -3.722917e-09 -3.720833e-09
1.0048337927926814e-05 -2.9875e-09 -2.9375e-09
5.557845337415166e-06 -2.927083e-09 -2.94375e-09
8.98697033205146e-07 -3.951042e-09 -4.229167e-09
1.5676055480826537e-06 -2.933333e-09 -2.93125e-09
2.1024069707867639e-07 -3.677083e-09 -3.7875e-09
1.0214583719441229e-05 -2.925e-09 -2.927083e-09
2.7313120006058623e-06 -2.941666e-09 -3.030208e-09
3.894562547402106e-06 -3.016666e-09 -2.989583e-09
2.3583111603066245e-07 -2.947916e-09 -2.927083e-09
6.8899990542892874e-06 -2.960416e-09 -2.945833e-09
2.3951386905259178e-06 -3.009375e-09 -3.03125e-09
1.0681598848770157e-06 -2.958333e-09 -2.970833e-09
9.048920460468237e-06 -2.9375e-09 -2.952083e-09
9.383735097226555e-06 -2.952083e-09 -2.966666e-09
