DATI MISURA

Inizio misura: 28/10/2022 16:59:24
Tempo di acquisizione (sec): 513093.2
Eventi acquisiti: 50960

TDC QDC1 QDC2
2.9782037698631598e-06  
5.698567705519211e-06 -3.30625e-09 -3.389583e-09
9.84703250756553e-07 -4.770834e-09 -4.679167e-09
3.4432486319187163e-06 -5.334376e-09 -4.744792e-09
6.021117088430535e-06 -3.354166e-09 -3.28125e-09
3.734164964380579e-06 -6.153126e-09 -5.311459e-09
9.70336838617575e-06 -3.164583e-09 -3.045833e-09
3.4588049434856007e-06 -3.259375e-09 -3.194791e-09
1.5726875030957214e-06 -6.111459e-09 -5.214584e-09
1.6977195555771057e-06 -3.292708e-09 -3.367708e-09
3.4584626542191836e-06 -3.38125e-09 -3.396875e-09
9.543037814542999e-06 -3.248958e-09 -3.247916e-09
6.501420053059394e-06 -3.290625e-09 -3.3e-09
1.8997330428275218e-06 -7.154168e-09 -4.744792e-09
8.902255161076921e-06 -3.285416e-09 -3.2875e-09
6.501174370412803e-06 -3.19375e-09 -3.1375e-09
9.22329023816594e-06 -3.288541e-09 -3.203125e-09
1.2297695755050973e-06 -4.630209e-09 -5.028125e-09
5.0126870414236e-07 -7.56146e-09 -6.030209e-09
3.2704360857888413e-06 -6.487501e-09 -6.896876e-09
2.977291980860972e-06 -3.139583e-09 -3.0125e-09
1.8580226183850459e-06 -3.394791e-09 -3.373958e-09
6.830586316546387e-06 -8.297919e-09 -4.527084e-09
4.419588553109428e-06 -3.014583e-09 -3.1e-09
3.137658540384773e-06 -3.26875e-09 -3.365625e-09
4.258440178335016e-06 -3.182291e-09 -3.182291e-09
5.059523619786531e-06 -3.141666e-09 -3.175e-09
4.259297390506966e-06 -2.9375e-09 -2.912499e-09
6.819464828097392e-06 -3.297916e-09 -3.322916e-09
9.863218568178684e-06 -3.357291e-09 -3.384375e-09
4.90098549868153e-06 -3.383333e-09 -3.357291e-09
1.0183710604045308e-05 -2.995833e-09 -3.022916e-09
8.74229949574001e-06 -3.353125e-09 -3.38125e-09
1.2184879236010973e-06 -3.286458e-09 -3.284375e-09
2.2308419120549444e-06 -6.546876e-09 -5.266667e-09
3.618331349577032e-06 -3.004166e-09 -3.171875e-09
1.3770051365542614e-06 -3.002083e-09 -2.976041e-09
2.9764314009225137e-06 -3.225e-09 -3.264583e-09
2.9778606199249298e-06 -3.166666e-09 -3.173958e-09
6.341572214135298e-06 -3.31875e-09 -3.401041e-09
1.2164823298328056e-06 -3.433333e-09 -3.377083e-09
3.2975035826986157e-06 -3.416666e-09 -3.452083e-09
1.2672342779469996e-06 -6.538543e-09 -7.645835e-09
4.177676821830478e-07 -3.252083e-09 -3.248958e-09
1.5213266651511958e-06 -7.138543e-09 -4.736459e-09
1.459998251142169e-06 -6.807293e-09 -5.477084e-09
1.3135102278088507e-07 -4.855209e-09 -4.433334e-09
4.7391605483706895e-06 -2.961458e-09 -3.034375e-09
4.5521356224597795e-06 -7.451043e-09 -4.81875e-09
