DATI MISURA

Inizio misura: 15/11/2021 17:27:33
Tempo di acquisizione (sec): 247258.5
Eventi acquisiti: 21045

TDC QDC1 QDC2
8005824.494197169 -4.020833000000001e-09 -3.458333e-09
8005824.494203478 -3.46875e-09 -4.56875e-09
8005824.494196918 -4.036458e-09 -3.3645829999999997e-09
8005824.494199162 -3.7333330000000005e-09 -3.6125e-09
8005824.494200168 -2.9270830000000003e-09 -2.945833e-09
8005824.494197571 -2.95e-09 -2.95e-09
8005824.494198868 -2.9791659999999997e-09 -2.9645830000000002e-09
8005824.494202246 -2.958333e-09 -2.95e-09
8005824.49419778 -3.8375e-09 -4.0625e-09
8005824.494197038 -5.946876e-09 -3.4989580000000003e-09
8005824.49419692 -3.0562499999999997e-09 -3.0083330000000002e-09
8005824.494204325 -2.939583e-09 -2.9291659999999997e-09
8005824.494196863 -6.715626e-09 -4.968751e-09
8005824.494204195 -2.939583e-09 -2.928125e-09
8005824.494197709 -3.997917e-09 -3.425e-09
8005824.494204324 -2.961458e-09 -2.93125e-09
8005824.494198999 -3.026041e-09 -3.0104159999999996e-09
8005824.4941996485 -3.039583e-09 -2.970833e-09
8005824.494201207 -2.9270830000000003e-09 -2.93125e-09
8005824.494201076 -2.98125e-09 -2.9333330000000004e-09
8005824.494203545 -2.9562500000000004e-09 -2.9375000000000002e-09
8005824.494202637 -2.939583e-09 -2.9291659999999997e-09
8005824.494201598 -2.9833330000000004e-09 -2.9749999999999998e-09
8005824.4941974925 -3.585417e-09 -3.372917e-09
8005824.494199908 -2.947916e-09 -2.9291659999999997e-09
8005824.494199128 -2.9291659999999997e-09 -2.9520830000000005e-09
8005824.494203156 -2.954166e-09 -3.0093750000000003e-09
8005824.494204844 -2.9416659999999994e-09 -2.9354159999999997e-09
8005824.494196922 -2.930208e-09 -2.928125e-09
8005824.494197515 -4.564584e-09 -3.38125e-09
8005824.494198134 -3.902083e-09 -3.65e-09
8005824.49419887 -2.9562500000000004e-09 -2.9354159999999997e-09
8005824.494200425 -2.93125e-09 -2.9270830000000003e-09
8005824.494201989 -2.9666659999999996e-09 -2.9270830000000003e-09
8005824.494198996 -4.9562510000000004e-09 -4.620834e-09
8005824.494197394 -3.922917e-09 -4.7479170000000006e-09
8005824.494203286 -2.920833e-09 -2.9270830000000003e-09
8005824.49419913 -2.9291659999999997e-09 -2.9333330000000004e-09
8005824.494199389 -2.9604159999999996e-09 -2.9333330000000004e-09
8005824.49419939 -2.9375000000000002e-09 -2.9322909999999995e-09
8005824.494198691 -6.014583999999999e-09 -3.539583e-09
8005824.494197309 -2.9270830000000003e-09 -2.930208e-09
8005824.494197308 -2.9291659999999997e-09 -2.945833e-09
8005824.494202896 -3.0020829999999998e-09 -2.9749999999999998e-09
8005824.494198518 -5.901043000000001e-09 -3.33125e-09
8005824.494199594 -6.000001e-09 -4.404167e-09
8005824.494200948 -2.9333330000000004e-09 -2.9270830000000003e-09
