DATI MISURA

Inizio misura: 15/10/2021 18:15:19
Tempo di acquisizione (sec): 242647.2
Eventi acquisiti: 24041

TDC QDC1 QDC2
6.273737995582342e-06 -8.334377e-09 -3.992708e-09
8.367643377470472e-06 -2.9854159999999998e-09 -2.919791e-09
4.0583636669586525e-06 -2.837499e-09 -2.920833e-09
1.9015108666262582e-06 -3.0125e-09 -2.944791e-09
2.8445238927156686e-08 -4.5750000000000004e-09 -5.537501e-09
8.727996532471649e-06 -2.8427079999999998e-09 -2.9104159999999995e-09
6.034125974330592e-06 -2.864583e-09 -2.8906240000000005e-09
6.367602329566272e-07 -5.568751000000001e-09 -4.680209e-09
8.368361236889802e-06 -2.867708e-09 -2.8416659999999997e-09
8.008439712610146e-06 -2.915624e-09 -2.930208e-09
4.416625335332726e-06 -2.9291659999999997e-09 -2.8812490000000003e-09
4.6357024819080366e-07 -2.895833e-09 -2.9333330000000004e-09
4.757571421262079e-07 -7.012501e-09 -7.007293000000001e-09
6.42868670429032e-07 -2.8937490000000004e-09 -2.9531249999999998e-09
8.369150015407139e-06 -2.9520830000000005e-09 -2.926041e-09
8.728423294706985e-06 -3.0093750000000003e-09 -2.99375e-09
1.6563136969017395e-06 -5.342709e-09 -6.9718760000000005e-09
2.2858668924981623e-06 -6.763543000000001e-09 -4.1343750000000004e-09
1.895894050468212e-06 -7.269793000000001e-09 -4.082292e-09
7.2907960327796326e-06 -2.788541e-09 -2.698958e-09
8.726915167044652e-06 -2.898958e-09 -2.8833330000000003e-09
1.3624488913364744e-06 -2.9552080000000004e-09 -2.8999990000000004e-09
5.495907712023167e-06 -2.886458e-09 -2.8552080000000003e-09
6.441449289318104e-07 -2.808333e-09 -2.862499e-09
1.185836831798159e-06 -8.995835999999999e-09 -6.045834e-09
2.44315776817647e-06 -2.789583e-09 -2.8187490000000005e-09
5.168935763462379e-08 -5.578126e-09 -5.306251000000001e-09
9.08687524887411e-06 -2.872916e-09 -2.9864580000000002e-09
7.46926326808299e-06 -2.9031240000000002e-09 -2.904166e-09
9.344390156542735e-06 -4.016667e-09 -4.473958999999999e-09
1.977868425680448e-07 -1.1426049999999999e-08 -7.3552099999999995e-09
1.1077293552060506e-06 -5.403126e-09 -4.609375e-09
3.0051536740130218e-06 -5.347917e-09 -5.180209e-09
6.724957300534731e-06 -9.661461e-09 -5.252084e-09
1.2852029611999828e-06 -7.968751999999999e-09 -5.652083999999999e-09
1.7422115125442056e-06 -8.479169e-09 -6.695835e-09
1.71274407236668e-08 -8.04896e-09 -4.2072920000000005e-09
5.315406440808708e-06 -3.034375e-09 -3.027083e-09
3.3320879646243984e-07 -5.745834e-09 -4.035417e-09
2.2601964371933176e-06 -2.8489580000000002e-09 -2.845833e-09
9.984274265810835e-06 -2.9218740000000004e-09 -2.8656240000000003e-09
5.673993402405855e-06 -2.9104159999999995e-09 -2.8208329999999998e-09
3.4030150427702397e-06 -6.5385430000000014e-09 -6.5520849999999995e-09
