DATI MISURA

Inizio misura: 04/11/2021 17:46:21
Tempo di acquisizione (sec): 157534.0
Eventi acquisiti: 13470

TDC QDC1 QDC2
1.4864942963790425e-06 -3.0666659999999997e-09 -3.0364580000000003e-09
8.769999210021087e-06 -3.0822909999999996e-09 -3.054166e-09
3.017303066099339e-06 -3.040625e-09 -3.0583330000000003e-09
2.1577340555161604e-07 -3.840625e-09 -3.585417e-09
5.381506242264985e-06 -3.63125e-09 -4.632292000000001e-09
1.0302609788350433e-05 -3.01875e-09 -3.076041e-09
3.783810266868935e-06 -3.0520829999999998e-09 -3.061458e-09
7.192128514648753e-07 -2.990625e-09 -2.9854159999999998e-09
1.4862729400421e-06 -3.054166e-09 -3.026041e-09
1.8451386328542366e-06 -7.520835e-09 -3.4770830000000003e-09
5.894472269474279e-06 -3.0333330000000004e-09 -2.954166e-09
2.6337489811315095e-06 -3.0520829999999998e-09 -3.0520829999999998e-09
3.361188559691884e-07 -3.070833e-09 -3.072916e-09
2.633297324153947e-06 -6.454168e-09 -3.852083e-09
8.19389402260279e-06 -3.070833e-09 -3.0625e-09
1.6793977911969827e-06 -3.034375e-09 -3.0625e-09
1.1644784549248488e-05 -3.057291e-09 -3.0552079999999996e-09
3.01733395789194e-06 -3.054166e-09 -3.042708e-09
7.182219176206148e-07 -3.0552079999999996e-09 -3.0375000000000003e-09
9.535913531389752e-06 -2.992708e-09 -3.0364580000000003e-09
7.428942701280828e-06 -3.0239579999999997e-09 -2.989583e-09
8.57941984424303e-06 -3.0822909999999996e-09 -3.0104159999999996e-09
3.020100108666883e-06 -3.054166e-09 -3.0625e-09
2.4475048341933067e-06 -2.997916e-09 -3.0656250000000004e-09
9.537112549033917e-06 -3.061458e-09 -3.0447909999999993e-09
6.276190470305055e-06 -2.994791e-09 -3.078125e-09
8.194492621704962e-06 -3.070833e-09 -3.092708e-09
6.085075118512699e-06 -2.996875e-09 -3.0375000000000003e-09
9.919677740849286e-06 -3.0166659999999996e-09 -2.972916e-09
7.618508098915525e-06 -2.9666659999999996e-09 -3.0125e-09
1.2935602711604632e-06 -3.0625e-09 -3.022916e-09
1.1015250126409632e-06 -2.996875e-09 -2.970833e-09
1.774861841666795e-07 -3.570833e-09 -3.490625e-09
7.236411855373147e-06 -3.01875e-09 -3.0583330000000003e-09
9.116270146825311e-07 -3.004166e-09 -2.9552080000000004e-09
3.0192303190702608e-06 -3.059375e-09 -3.053125e-09
4.5277648680718555e-08 -2.361355e-08 -5.264584e-09
5.893156472948209e-06 -3.020833e-09 -3.0125e-09
1.0005265874112046e-06 -4.225e-09 -3.64375e-09
3.7841598394595656e-06 -3.085416e-09 -3.0739579999999998e-09
3.976750565757144e-06 -3.022916e-09 -3.04375e-09
1.4328275658878575e-07 -3.0697909999999995e-09 -3.0145830000000003e-09
6.085754775197092e-06 -3.040625e-09 -3.0520829999999998e-09
2.060222824654257e-06 -3.01875e-09 -2.9416659999999994e-09
