DATI MISURA

Inizio misura: 29/10/2021 17:06:58
Tempo di acquisizione (sec): 338086.18
Eventi acquisiti: 28671

TDC QDC1 QDC2
3.242709283699293e-06 -2.9333330000000004e-09 -2.9375000000000002e-09
7.895738421561235e-07 -3.9625e-09 -3.591667e-09
6.822060600581008e-06 -2.920833e-09 -2.920833e-09
6.075798304759431e-06 -2.9375000000000002e-09 -2.9375000000000002e-09
4.1216833277250993e-07 -2.9375000000000002e-09 -2.9145830000000002e-09
1.0092269673248843e-06 -2.9333330000000004e-09 -2.9375000000000002e-09
2.9467957969091403e-06 -2.9125e-09 -2.9375000000000002e-09
3.501133664897012e-06 -6.152084e-09 -3.991667e-09
1.1564177490170162e-06 -2.920833e-09 -2.9291659999999997e-09
3.540880807536558e-06 -2.9375000000000002e-09 -2.920833e-09
2.498122823757536e-06 -2.9416659999999994e-09 -2.9375000000000002e-09
2.0511581178890906e-06 -2.9291659999999997e-09 -2.9375000000000002e-09
1.1516798165968185e-07 -2.9416659999999994e-09 -2.916666e-09
9.501874604699545e-06 -2.9333330000000004e-09 -2.9333330000000004e-09
2.4999193516680616e-06 -2.9291659999999997e-09 -2.9333330000000004e-09
8.460753162152394e-06 -2.9416659999999994e-09 -2.8749999999999997e-09
7.4181877977727135e-06 -2.9416659999999994e-09 -2.9375000000000002e-09
2.7220644587375266e-06 -4.195834e-09 -3.45e-09
3.841106504735136e-06 -2.8875000000000002e-09 -2.895833e-09
1.605493750616907e-06 -2.9291659999999997e-09 -2.9125e-09
1.1309208267519235e-07 -2.897916e-09 -2.920833e-09
2.096981957934941e-06 -5.312501000000001e-09 -3.6083330000000002e-09
5.612521227881719e-07 -2.9249999999999997e-09 -2.9333330000000004e-09
1.0081525603374634e-06 -2.9333330000000004e-09 -2.9291659999999997e-09
1.1439375490482514e-06 -3.8625e-09 -5.266666999999999e-09
3.6911102239651805e-06 -2.9333330000000004e-09 -2.9375000000000002e-09
2.7313245324872066e-06 -6.850001e-09 -4.785417e-09
5.033799630434346e-06 -2.8875000000000002e-09 -2.9249999999999997e-09
3.7993109196606773e-07 -7.0666680000000006e-09 -3.383333e-09
8.906857444581575e-06 -2.95e-09 -2.908333e-09
5.3319775949665685e-06 -2.9375000000000002e-09 -2.9333330000000004e-09
6.62665238211997e-07 -3.783333e-09 -3.675e-09
4.1171575397465994e-07 -2.920833e-09 -2.9249999999999997e-09
6.970151027847479e-06 -2.916666e-09 -2.9375000000000002e-09
1.2986359597797856e-06 -4.933334e-09 -3.425e-09
6.161054169778603e-07 -3.902083e-09 -5.041667000000001e-09
7.099917009923718e-07 -2.920833e-09 -2.9333330000000004e-09
6.67206664104931e-06 -2.8875000000000002e-09 -2.9249999999999997e-09
1.2565695393300984e-06 -4.6625e-09 -3.375e-09
3.84892093823324e-06 -4.254167000000001e-09 -4.070833e-09
9.205335780890263e-06 -2.8416659999999997e-09 -2.8875000000000002e-09
