DATI MISURA

Inizio misura: 29/10/2021 17:06:58
Tempo di acquisizione (sec): 252204.1
Eventi acquisiti: 21303

TDC QDC1 QDC2
4.121243284099705e-06 -2.9333330000000004e-09 -2.9375000000000002e-09
1.0839340643404192e-06 -3.9625e-09 -3.591667e-09
8.547251797729543e-06 -2.920833e-09 -2.920833e-09
7.623607520322609e-06 -2.9375000000000002e-09 -2.9375000000000002e-09
6.154902996201335e-07 -2.9375000000000002e-09 -2.9145830000000002e-09
1.3556282106449193e-06 -2.9333330000000004e-09 -2.9375000000000002e-09
3.752190791086102e-06 -2.9125e-09 -2.9375000000000002e-09
4.437989354709607e-06 -6.152084e-09 -3.991667e-09
1.5389357263539643e-06 -2.920833e-09 -2.9291659999999997e-09
4.4906665042042185e-06 -2.9375000000000002e-09 -2.920833e-09
3.198548806816437e-06 -2.9416659999999994e-09 -2.9375000000000002e-09
2.6456736823043643e-06 -2.9291659999999997e-09 -2.9375000000000002e-09
2.478775485528711e-07 -2.9416659999999994e-09 -2.916666e-09
1.1868835575969612e-05 -2.9333330000000004e-09 -2.9333330000000004e-09
3.1991683590201483e-06 -2.9291659999999997e-09 -2.9333330000000004e-09
1.0576066698133793e-05 -2.9416659999999994e-09 -2.8749999999999997e-09
9.28528531937428e-06 -2.9416659999999994e-09 -2.9375000000000002e-09
3.4764296292508993e-06 -4.195834e-09 -3.45e-09
4.857704957530371e-06 -2.8875000000000002e-09 -2.895833e-09
2.091966085941979e-06 -2.9291659999999997e-09 -2.9125e-09
2.479916007377657e-07 -2.897916e-09 -2.920833e-09
2.701779636651183e-06 -5.312501000000001e-09 -3.6083330000000002e-09
8.010666230002787e-07 -2.9249999999999997e-09 -2.9333330000000004e-09
1.3549213303121226e-06 -2.9333330000000004e-09 -2.9291659999999997e-09
1.5221333998131778e-06 -3.8625e-09 -5.266666999999999e-09
4.675492853798188e-06 -2.9333330000000004e-09 -2.9375000000000002e-09
3.4863470621048553e-06 -6.850001e-09 -4.785417e-09
6.334684069377151e-06 -2.8875000000000002e-09 -2.9249999999999997e-09
5.774384962779539e-07 -7.0666680000000006e-09 -3.383333e-09
1.112599607713473e-05 -2.95e-09 -2.908333e-09
6.703613734689012e-06 -2.9375000000000002e-09 -2.9333330000000004e-09
9.290045522237869e-07 -3.783333e-09 -3.675e-09
6.174599159334965e-07 -2.920833e-09 -2.9249999999999997e-09
8.731057170647397e-06 -2.916666e-09 -2.9375000000000002e-09
1.7131247899041382e-06 -4.933334e-09 -3.425e-09
8.717563339222875e-07 -3.902083e-09 -5.041667000000001e-09
9.853280954796547e-07 -2.920833e-09 -2.9333330000000004e-09
8.36303267216712e-06 -2.8875000000000002e-09 -2.9249999999999997e-09
1.663415528706538e-06 -4.6625e-09 -3.375e-09
4.868339841879038e-06 -4.254167000000001e-09 -4.070833e-09
1.1498501927910592e-05 -2.8416659999999997e-09 -2.8875000000000002e-09
1.5404261035887045e-06 -2.9333330000000004e-09 -2.854166e-09
