DATI MISURA

Inizio misura: 19/10/2021 16:57:42
Tempo di acquisizione (sec): 248373.2
Eventi acquisiti: 24303

TDC QDC1 QDC2
2.9664312907394635e-06 -2.627083e-09 -2.6187489999999996e-09
9.255306669637523e-06 -2.582291e-09 -2.628124e-09
1.1289727592376393e-05 -2.6645829999999996e-09 -2.6510409999999995e-09
2.967043259761415e-06 -2.7687490000000005e-09 -2.788541e-09
1.0734870851831278e-05 -2.6874990000000006e-09 -2.6604159999999998e-09
1.0180522391049003e-05 -2.735416e-09 -2.6791659999999995e-09
6.584202059224057e-06 -4.405209e-09 -4.740625e-09
1.907643760078714e-06 -5.606251e-09 -4.734375e-09
3.8129268840742336e-06 -7.117710000000001e-09 -3.885417e-09
5.926787553181901e-06 -2.658333e-09 -2.661458e-09
5.3716535524928375e-06 -2.8156240000000003e-09 -2.830208e-09
1.1474408410259649e-05 -2.6687490000000004e-09 -2.6499990000000002e-09
4.260331523042059e-06 -2.6458330000000003e-09 -2.6135410000000004e-09
5.3708243183396134e-06 -2.5729160000000002e-09 -2.483333e-09
6.457224317235226e-06 -4.289582999999999e-09 -3.7875e-09
6.71144223721096e-07 -6.397918e-09 -4.077083e-09
5.184828803715627e-06 -2.830208e-09 -2.710416e-09
1.8567710020137787e-06 -2.6791659999999995e-09 -2.702083e-09
8.885296899687956e-06 -2.6395830000000002e-09 -2.544791e-09
8.700155950639307e-06 -2.804166e-09 -2.8437490000000003e-09
1.4462977338196128e-06 -7.144793000000001e-09 -3.3322909999999994e-09
1.6716375363578795e-06 -2.861458e-09 -2.7437490000000003e-09
6.8492191429683075e-06 -2.607291e-09 -2.6593740000000005e-09
3.6740626556156984e-06 -6.2093759999999995e-09 -4.4312499999999996e-09
2.966567269351281e-06 -2.655208e-09 -2.643749e-09
5.555765804365916e-06 -2.666666e-09 -2.6562490000000007e-09
9.255589439780445e-06 -2.661458e-09 -2.6624990000000004e-09
1.8571082464756253e-06 -2.6791659999999995e-09 -2.6979159999999997e-09
6.481215949119153e-06 -2.6874990000000006e-09 -2.6687490000000004e-09
1.0364518226394132e-05 -2.6229159999999994e-09 -2.608333e-09
2.1701963140387932e-06 -7.047918000000001e-09 -4.594792000000001e-09
2.226461005612976e-06 -2.607291e-09 -2.5604160000000005e-09
1.8570317686266543e-06 -2.736458e-09 -2.781249e-09
1.545559666500508e-06 -8.57396e-09 -4.885417e-09
8.514787580869172e-06 -2.6479159999999996e-09 -2.658333e-09
2.2262598607753204e-06 -2.6624990000000004e-09 -2.6687490000000004e-09
3.337277433822279e-06 -2.5322910000000005e-09 -2.468749e-09
8.70057234407704e-06 -2.616666e-09 -2.648958e-09
7.775448812797752e-06 -2.6229159999999994e-09 -2.6510409999999995e-09
1.0919293771633254e-05 -2.6562490000000007e-09 -2.644791e-09
2.7809388008254248e-06 -2.858333e-09 -2.731249e-09
1.165961514082806e-05 -2.653124e-09 -2.6239580000000003e-09
