DATI MISURA

Inizio misura: 29/11/2021 17:40:56
Tempo di acquisizione (sec): 247712.6
Eventi acquisiti: 24784

TDC QDC1 QDC2
1.557589256161401e-06 -5.807293e-09 -3.6249999999999998e-09
2.7995475330529354e-07 -6.1927089999999995e-09 -4.46875e-09
3.723271604539235e-07 -6.283334e-09 -6.953126000000001e-09
7.926928982282416e-07 -4.177083e-09 -5.869793000000001e-09
1.369430818414265e-07 -4.6406249999999996e-09 -4.813542e-09
8.851399451463762e-07 -4.5041670000000005e-09 -5.213542e-09
1.0732978131726e-06 -4.882292e-09 -4.7499999999999995e-09
-2.216442628207729e-08 -5.325106e-08 -6.756251e-09
1.2777023634162179e-06 -5.6500010000000005e-09 -4.68125e-09
1.1849580338687468e-07 -4.707292e-09 -4.2375e-09
1.0412984412938862e-06 -5.027084e-09 -3.416666e-09
2.028059868763992e-06 -6.367709e-09 -5.277083999999999e-09
4.886345333658304e-07 -4.09375e-09 -5.796876e-09
1.0018203483120853e-06 -5.302084e-09 -5.923959e-09
3.0159868904042453e-06 -4.026041999999999e-09 -4.216667e-09
2.4927679466640227e-06 -2.529166e-09 -2.5364580000000003e-09
3.7834180065567674e-06 -2.531249e-09 -2.5187489999999995e-09
7.0178506703110925e-06 -2.579166e-09 -2.5354160000000003e-09
6.114274737688079e-06 -2.531249e-09 -2.5062489999999998e-09
7.27471404416915e-06 -2.5104160000000005e-09 -2.5062489999999998e-09
6.371772014308208e-06 -2.602083e-09 -2.531249e-09
7.665405917599062e-06 -2.512499e-09 -2.5062489999999998e-09
7.665597517335608e-06 -2.542708e-09 -2.589583e-09
1.0702232234026583e-06 -2.5645830000000004e-09 -2.556249e-09
6.3710417945879225e-06 -2.520833e-09 -2.5333329999999997e-09
8.123425240899794e-07 -2.5239580000000002e-09 -2.562499e-09
7.019420516865169e-06 -2.479166e-09 -2.477083e-09
3.527044509398833e-06 -2.6312490000000005e-09 -2.685416e-09
2.234776078874753e-06 -2.7156240000000002e-09 -2.663541e-09
6.824857129560634e-07 -2.5374989999999997e-09 -2.624999e-09
3.598176971871842e-08 -2.6104160000000006e-09 -2.5833329999999997e-09
8.180186043767946e-06 -2.520833e-09 -2.495833e-09
6.887352551619061e-06 -2.539583e-09 -2.529166e-09
8.05203004483327e-06 -2.5458330000000002e-09 -2.556249e-09
1.0698765520610836e-06 -2.5145830000000004e-09 -2.531249e-09
3.6819074121546784e-08 -2.5416660000000004e-09 -2.504166e-09
7.017318282897126e-06 -2.5187489999999995e-09 -2.5333329999999997e-09
4.820538534624195e-06 -2.539583e-09 -2.539583e-09
4.0453538032196895e-06 -2.5416660000000004e-09 -2.577083e-09
4.9485913644848806e-06 -2.5739580000000003e-09 -2.5354160000000003e-09
6.3709259362264385e-06 -2.522916e-09 -2.5062489999999998e-09
7.923052482298889e-06 -2.504166e-09 -2.512499e-09
7.40387240732288e-06 -2.6593740000000005e-09 -2.682291e-09
