DATI MISURA

Inizio misura: 19/11/2021 17:10:15
Tempo di acquisizione (sec): 248334.8
Eventi acquisiti: 20993

TDC QDC1 QDC2
3.856967507931919e-06  
9.143916516369095e-06 -3.06875e-09 -2.977083e-09
4.2103985090774425e-06 -3.035416e-09 -2.972916e-09
3.575870727764241e-07 -4.328125e-09 -3.929167e-09
3.987732561941744e-06 -5.6718760000000004e-09 -3.936458e-09
3.859695578235111e-06 -3.076041e-09 -3.0145830000000003e-09
7.734646776794578e-06 -3.0135409999999994e-09 -2.9822909999999995e-09
2.1171882011072493e-06 -4.1635420000000005e-09 -3.8645830000000004e-09
1.5685454156153925e-06 -2.976041e-09 -2.95e-09
3.85833087841101e-06 -2.9666659999999996e-09 -2.91875e-09
5.621754600688988e-06 -3.0875000000000003e-09 -2.9854159999999998e-09
1.0202494505974582e-05 -3.004166e-09 -2.954166e-09
9.321055803137182e-06 -3.061458e-09 -2.9916659999999994e-09
5.797921409641148e-06 -3.0791659999999998e-09 -2.989583e-09
5.621213581146511e-06 -2.96875e-09 -2.9645830000000002e-09
1.5803268117987478e-07 -2.972916e-09 -3.0052080000000004e-09
1.0905780726382694e-05 -2.98125e-09 -2.96875e-09
5.973718536019154e-06 -3.127083e-09 -2.9854159999999998e-09
8.61579422572521e-06 -3.0083330000000002e-09 -3.0166659999999996e-09
8.087642940697397e-06 -2.995833e-09 -2.980208e-09
1.3659550031134438e-06 -3.65e-09 -4.195834e-09
6.324841312033676e-06 -2.9666659999999996e-09 -2.9375000000000002e-09
3.506207540442402e-06 -2.99375e-09 -2.9520830000000005e-09
7.73340537649335e-06 -3.0520829999999998e-09 -2.9916659999999994e-09
3.859717815515933e-06 -2.9875000000000003e-09 -2.958333e-09
6.690951615072135e-07 -5.315626e-09 -3.5749999999999998e-09
2.197755208272077e-06 -4.5875e-09 -3.667708e-09
8.791643901151144e-06 -2.972916e-09 -3.045833e-09
5.7971730917919835e-06 -2.997916e-09 -2.989583e-09
5.9342877590205535e-06 -5.1979170000000005e-09 -4.363542000000001e-09
5.4428587805391365e-06 -3.0291659999999998e-09 -2.954166e-09
1.1258347386709831e-05 -3.01875e-09 -2.977083e-09
4.2094836336722785e-06 -3.0291659999999998e-09 -2.9468749999999997e-09
6.501370639171701e-06 -2.970833e-09 -2.9468749999999997e-09
7.556978155873819e-06 -3.026041e-09 -2.93125e-09
5.091082561646634e-06 -3.0656250000000004e-09 -2.9875000000000003e-09
4.5621413010334135e-06 -3.03125e-09 -2.954166e-09
5.2683709746150715e-06 -2.989583e-09 -2.9520830000000005e-09
5.971801928677864e-06 -3.0375000000000003e-09 -2.995833e-09
8.967578750283621e-06 -2.9791659999999997e-09 -2.9354159999999997e-09
4.563276530816416e-06 -3.039583e-09 -2.9520830000000005e-09
1.0552349831102307e-05 -2.9416659999999994e-09 -2.9791659999999997e-09
6.145054179648114e-06 -4.182292e-09 -4.744792e-09
2.895277216518619e-07 -3.647917e-09 -3.91875e-09
