DATI MISURA

Inizio misura: 29/10/2021 17:20:51
Tempo di acquisizione (sec): 251602.8
Eventi acquisiti: 24762

TDC QDC1 QDC2
3.0382301768936093e-06 -2.529166e-09 -2.549999e-09
2.452404230660501e-06 -4.911459e-09 -4.773959e-09
9.59561613416802e-07 -6.859376e-09 -4.26875e-09
2.8685768504402113e-07 -2.6260409999999997e-09 -2.6374990000000006e-09
1.5261451973469191e-06 -4.6520839999999995e-09 -4.063542e-09
7.677942031109606e-06 -2.833333e-09 -2.730208e-09
4.583317830648815e-06 -2.837499e-09 -2.702083e-09
2.0743061315522084e-06 -5.2510419999999995e-09 -6.5552100000000006e-09
2.522534984457269e-06 -2.920833e-09 -2.837499e-09
7.677647934571315e-06 -2.9031240000000002e-09 -2.9187490000000006e-09
1.4910318081899137e-06 -2.8187490000000005e-09 -2.778124e-09
9.912827971957486e-06 -2.7239580000000004e-09 -2.739583e-09
2.894403012435499e-07 -2.549999e-09 -2.539583e-09
1.025694587180893e-05 -2.6677080000000003e-09 -2.597916e-09
8.021061595549455e-06 -2.658333e-09 -2.630208e-09
6.818644389726894e-06 -2.8916659999999998e-09 -2.8239580000000004e-09
3.896292382716477e-06 -7.19896e-09 -5.378126e-09
5.958569095895031e-06 -2.608333e-09 -2.5999990000000002e-09
1.0083642288789749e-05 -2.9468749999999997e-09 -2.804166e-09
8.365048506445668e-06 -3.0364580000000003e-09 -3.011458e-09
8.707712213930403e-06 -3.0062499999999996e-09 -2.9249990000000002e-09
3.553667013078723e-06 -2.8322909999999994e-09 -2.814583e-09
2.8627763832330128e-06 -2.919791e-09 -2.9572909999999997e-09
1.4906964762704277e-06 -2.5416660000000004e-09 -2.556249e-09
8.02282993589658e-06 -2.8322909999999994e-09 -2.683333e-09
9.912236163225133e-06 -3.048958e-09 -3.05e-09
2.7954317101420487e-06 -7.618751999999999e-09 -5.545834e-09
9.569083739992765e-06 -2.666666e-09 -2.6333329999999998e-09
4.238777229921276e-06 -2.8281240000000004e-09 -2.6291659999999995e-09
4.779764764174601e-06 -9.013544e-09 -4.31875e-09
7.264779616150185e-07 -9.673961e-09 -4.135417e-09
1.0599154734998526e-05 -2.6677080000000003e-09 -2.711458e-09
3.888200265230149e-06 -4.371875e-09 -3.938542e-09
7.299100967103848e-07 -4.41875e-09 -4.733334e-09
1.3303195528681713e-06 -5.211458999999999e-09 -5.451042e-09
3.368428090512303e-07 -5.437501e-09 -5.7520839999999995e-09
5.443738139064466e-06 -2.581249e-09 -2.579166e-09
9.744917631429908e-07 -2.98125e-09 -2.833333e-09
2.884383477566228e-07 -3.0916659999999995e-09 -3.1062499999999997e-09
1.5380694409787794e-06 -4.68125e-09 -3.508333e-09
7.506013793245392e-06 -2.8697909999999998e-09 -2.845833e-09
1.3192084574382037e-06 -5.990626e-09 -3.64375e-09
9.909256507547148e-06 -3.0062499999999996e-09 -2.8968740000000006e-09
1.6620557063226376e-06 -2.904166e-09 -2.872916e-09
