DATI MISURA

Inizio misura: 04/11/2021 17:13:56
Tempo di acquisizione (sec): 331856.2
Eventi acquisiti: 32414

TDC QDC1 QDC2
3.5536432313225446e-06 -3.1e-09 -3.0947909999999997e-09
9.771672438094587e-06 -2.947916e-09 -2.9333330000000004e-09
3.7227039759740066e-06 -3.170833e-09 -3.179166e-09
4.393441395889006e-06 -3.126041e-09 -3.05e-09
7.41906298251154e-06 -3.06875e-09 -3.0135409999999994e-09
7.755203507639417e-06 -3.363541e-09 -3.3239580000000004e-09
7.4183692645009e-06 -3.011458e-09 -3.1624999999999998e-09
8.09155143868059e-06 -3.103125e-09 -3.1656250000000004e-09
8.932842586268725e-06 -3.23125e-09 -3.192708e-09
7.4197301010511414e-06 -2.8968740000000006e-09 -2.9052080000000003e-09
9.434077945183434e-06 -2.940625e-09 -2.9885409999999996e-09
7.248903152007179e-06 -2.945833e-09 -2.919791e-09
2.3782733472306853e-06 -3.2197909999999996e-09 -3.208333e-09
2.6698267879826155e-06 -4.4125e-09 -4.645834e-09
1.0108377744704957e-05 -3.244791e-09 -3.135416e-09
8.411753986880492e-07 -5.142709e-09 -4.286458e-09
5.118450379393894e-06 -5.196876e-09 -4.854167e-09
2.3611638527192115e-06 -8.096876999999998e-09 -5.530209e-09
9.771275438593017e-06 -3.153125e-09 -3.0052080000000004e-09
3.1601580786477274e-06 -4.84375e-09 -4.5041670000000005e-09
3.079451425031234e-07 -4.697917e-09 -4.441667e-09
9.411008788597342e-07 -7.070835e-09 -4.55e-09
7.5863432141569035e-06 -2.897916e-09 -2.908333e-09
4.394336464970935e-06 -2.838541e-09 -2.8218740000000003e-09
1.3694785592675885e-06 -2.9572909999999997e-09 -3.0302080000000002e-09
2.209233376369018e-06 -3.0302080000000002e-09 -3.1687500000000003e-09
9.098929483356759e-06 -3.2927080000000005e-09 -3.0875000000000003e-09
2.5443401260813423e-06 -3.08125e-09 -2.9510409999999997e-09
5.398777804983801e-06 -6.525001e-09 -4.480209e-09
1.0277056071642865e-05 -2.9635409999999994e-09 -2.8489580000000002e-09
9.772169636141989e-06 -3.0104159999999996e-09 -2.934375e-09
6.074417232947663e-06 -3.103125e-09 -3.075e-09
7.922018920649525e-06 -3.361458e-09 -3.142708e-09
4.90553119407951e-07 -9.495836e-09 -7.227085e-09
4.090695134632454e-06 -5.722916999999999e-09 -5.444791999999999e-09
5.402650365954117e-06 -2.9645830000000002e-09 -3.03125e-09
5.161098561819063e-06 -6.009376000000001e-09 -4.391667e-09
1.910725757286445e-07 -2.8770830000000003e-09 -2.898958e-09
1.027568455477399e-05 -2.8322909999999994e-09 -2.830208e-09
8.6553045431215e-07 -3.2156249999999996e-09 -3.348958e-09
5.736891780392407e-06 -2.8572909999999997e-09 -2.834374e-09
1.0109346647754324e-05 -3.321875e-09 -3.353125e-09
3.0502382176413146e-06 -3.0864580000000003e-09 -3.0739579999999998e-09
3.616239630585724e-07 -2.8718740000000004e-09 -2.836458e-09
