DATI MISURA

Inizio misura: 25/10/2021 16:39:51
Tempo di acquisizione (sec): 250065.6
Eventi acquisiti: 24876

TDC QDC1 QDC2
7.2248316154424365e-06 -2.814583e-09 -2.7656240000000003e-09
1.0415291393965073e-05 -2.5104160000000005e-09 -2.520833e-09
1.7339407257926027e-06 -2.724999e-09 -2.7145829999999997e-09
1.2017478385178128e-06 -2.8354159999999997e-09 -2.7697909999999997e-09
9.706980257809388e-06 -2.694791e-09 -2.522916e-09
6.806469388460302e-06 -4.682292e-09 -4.191667000000001e-09
3.5609829341907586e-06 -4.171875e-09 -3.4854159999999997e-09
8.822087172218731e-06 -2.8510409999999996e-09 -2.7916659999999997e-09
4.037077681630569e-06 -2.9572909999999997e-09 -2.895833e-09
3.504854806123228e-06 -2.8437490000000003e-09 -2.6760409999999997e-09
2.285989190672756e-06 -5.716667e-09 -6.3729180000000006e-09
1.0237879550302928e-05 -2.7260409999999997e-09 -2.630208e-09
5.98756218622846e-06 -2.7374990000000006e-09 -2.6395830000000002e-09
6.870465867115121e-06 -2.977083e-09 -2.7906240000000005e-09
1.4874068350917195e-07 -3.819792e-09 -4.045833e-09
6.418111723125219e-07 -5.567709e-09 -3.9687499999999996e-09
1.0238399473806084e-05 -2.6229159999999994e-09 -2.580208e-09
9.352843870236846e-06 -2.5593739999999996e-09 -2.527083e-09
1.0794897876525306e-06 -4.9125e-09 -4.9010420000000005e-09
3.167709074647486e-07 -2.9916659999999994e-09 -2.9916659999999994e-09
5.330168049476634e-06 -5.7739589999999995e-09 -4.484375e-09
2.088326430748654e-06 -2.7687490000000005e-09 -2.580208e-09
3.6825825578829216e-06 -2.833333e-09 -2.761458e-09
9.88344768481911e-06 -2.7187490000000005e-09 -2.604166e-09
4.390180600822556e-06 -2.562499e-09 -2.5156239999999997e-09
9.177580623648772e-06 -2.761458e-09 -2.685416e-09
1.929786711811124e-06 -5.4333339999999995e-09 -4.11875e-09
1.5573121078273757e-06 -2.6916659999999996e-09 -2.6499990000000002e-09
1.4486182866228174e-06 -3.86875e-09 -4.353125e-09
6.978238263795705e-07 -4.139583e-09 -3.880208e-09
2.559787419155888e-06 -5.013542000000001e-09 -2.8416659999999997e-09
7.75732806967372e-06 -3.1166659999999997e-09 -3.078125e-09
1.020806640305949e-06 -6.460418000000001e-09 -4.2052079999999996e-09
1.58436108704469e-06 -7.846877e-09 -4.478125e-09
7.402894295288923e-06 -3.0083330000000002e-09 -2.9635409999999994e-09
1.1147695652176008e-06 -6.042709e-09 -3.170833e-09
9.176025151312178e-06 -3.026041e-09 -2.9635409999999994e-09
1.023653665767582e-06 -2.702083e-09 -2.7374990000000006e-09
1.770783534248376e-06 -6.5750010000000005e-09 -4.290625e-09
4.745361480268775e-06 -2.761458e-09 -2.7760409999999998e-09
6.718783405009396e-07 -2.98125e-09 -2.939583e-09
5.415415452325239e-06 -6.769793000000001e-09 -3.804167e-09
