DATI MISURA

Inizio misura: 08/10/2024 19:11:12
Tempo di acquisizione (sec): 2.431722E+5
Eventi acquisiti: 24321

TDC          QDC1          QDC2          Time          Valido
3.644744E-6          NaN          NaN          4.375446E+0          0
1.646543E-6          -2.310209E-9          -3.278959E-9          1.480422E+1          0
3.520258E-6          -9.466664E-10          -9.299997E-10          2.681085E+1          0
8.160196E-6          -7.102079E-10          -6.289579E-10          3.891242E+1          0
3.360222E-6          -7.737496E-10          -7.039579E-10          5.932905E+1          0
8.960195E-6          -6.747912E-10          -6.914579E-10          7.213956E+1          0
2.317821E-6          -3.559168E-9          -5.181043E-9          7.410833E+1          0
9.120195E-6          -8.424996E-10          -8.831247E-10          8.611294E+1          0
2.080215E-6          -1.062291E-9          -1.095625E-9          9.830854E+1          0
2.189257E-6          -2.960209E-9          -2.217500E-9          1.089163E+2          0
7.200188E-6          -1.060208E-9          -1.035208E-9          1.210379E+2          0
4.666708E-6          -2.789376E-9          -2.106042E-9          1.301248E+2          0
1.760186E-6          -6.352079E-10          -6.195829E-10          1.422265E+2          0
5.760200E-6          -7.404163E-10          -8.435413E-10          1.542171E+2          0
7.200205E-6          -1.001875E-9          -1.044583E-9          1.664156E+2          0
4.800224E-6          -1.069583E-9          -1.024791E-9          1.784152E+2          0
4.640240E-6          -8.622913E-10          -8.310413E-10          1.907128E+2          0
5.280215E-6          -8.810413E-10          -7.310413E-10          2.026644E+2          0
4.160240E-6          -6.695829E-10          -6.174995E-10          2.147120E+2          0
3.383210E-6          -3.880001E-9          -2.518542E-9          2.207234E+2          0
8.002153E-7          -7.227079E-10          -7.591663E-10          2.328259E+2          0
6.720209E-6          -6.924996E-10          -7.164579E-10          2.448385E+2          0
4.802380E-7          -9.237497E-10          -9.341664E-10          2.567281E+2          0
6.080230E-6          -7.997913E-10          -7.924996E-10          2.689387E+2          0
4.802391E-7          -6.841662E-10          -7.466663E-10          2.809233E+2          0
1.280211E-6          -5.674995E-10          -5.956245E-10          2.931309E+2          0
2.080224E-6          -7.362496E-10          -8.195830E-10          3.052225E+2          0
3.202829E-7          -8.049996E-10          -7.591663E-10          3.174370E+2          0
6.560196E-6          -6.299995E-10          -5.602078E-10          3.305295E+2          0
8.002254E-7          -7.164579E-10          -6.466662E-10          3.425361E+2          0
9.280199E-6          -7.081246E-10          -7.497913E-10          3.547038E+2          0
2.068242E-6          -4.723751E-9          -2.091459E-9          3.565235E+2          0
2.558933E-7          -6.503961E-9          -2.183125E-9          3.610100E+2          0
3.200224E-6          -6.518746E-10          -6.862496E-10          3.731406E+2          0
7.840182E-6          -6.018745E-10          -6.852079E-10          3.852262E+2          0
2.240211E-6          -4.820828E-10          -5.570828E-10          3.972308E+2          0
2.412269E-6          -3.721668E-9          -2.365417E-9          3.991225E+2          0
1.920243E-6          -6.477079E-10          -6.570829E-10          4.113271E+2          0
2.650854E-6          -2.463334E-9          -2.723751E-9          4.211270E+2          0
3.360234E-6          -7.862496E-10          -7.977080E-10          4.331356E+2          0
2.019018E-6          -2.167500E-9          -2.077917E-9          4.343374E+2          0
1.234857E-6          -6.191460E-9          -4.220626E-9          4.444213E+2          0
3.043619E-6          -5.077918E-9          -2.607084E-9          4.546231E+2          0
2.330965E-7          -3.101876E-9          -2.903959E-9          4.564179E+2          0
6.402355E-7          -4.966661E-10          -5.143745E-10          4.686285E+2          0
2.880209E-6          -6.414579E-10          -6.299995E-10          4.807191E+2          0
2.720210E-6          -5.862495E-10          -6.372912E-10          4.926977E+2          0
8.320199E-6          -6.570829E-10          -6.258329E-10          5.047303E+2          0
3.164259E-6          -2.564375E-9          -2.192500E-9          5.155040E+2          0
1.120209E-6          -5.664578E-10          -6.195829E-10          5.277276E+2          0
3.520236E-6          -5.372912E-10          -5.987495E-10          5.398272E+2          0
1.024021E-5          -7.674996E-10          -7.539579E-10          5.519348E+2          0
5.199107E-6          -4.374793E-9          -2.028959E-9          5.559273E+2          0
1.024017E-5          -6.935412E-10          -6.727079E-10          5.679369E+2          0
3.202256E-7          -7.154163E-10          -6.987496E-10          5.801165E+2          0
8.640175E-6          -8.352080E-10          -7.477079E-10          5.923711E+2          0
7.520197E-6          -7.424996E-10          -7.393746E-10          6.043318E+2          0
7.200201E-6          -6.935412E-10          -7.945830E-10          6.162293E+2          0
8.480176E-6          -5.310412E-10          -5.258328E-10          6.282929E+2          0
9.600173E-6          -7.102079E-10          -7.216663E-10          6.405275E+2          0
3.360233E-6          -7.372913E-10          -6.956246E-10          6.526641E+2          0
2.400200E-6          -7.966663E-10          -7.737496E-10          6.647317E+2          0
1.037875E-6          -2.967501E-9          -1.738333E-9          6.763123E+2          0
6.400208E-6          -4.414578E-10          -4.102078E-10          6.884289E+2          0
9.232848E-7          -6.184169E-9          -2.199792E-9          6.918285E+2          0
1.602309E-7          -6.893746E-10          -7.039579E-10          7.038112E+2          0
5.440226E-6          -4.622911E-10          -4.539578E-10          7.160157E+2          0
1.600205E-6          -5.247912E-10          -5.706245E-10          7.282323E+2          0
4.208000E-6          -6.574794E-9          -2.748751E-9          7.305310E+2          0
3.520215E-6          -6.685412E-10          -6.341662E-10          7.424247E+2          0
8.800157E-6          -7.122913E-10          -7.549996E-10          7.546292E+2          0
2.880238E-6          -7.841663E-10          -7.310413E-10          7.665208E+2          0
2.797484E-6          -2.717501E-9          -1.946667E-9          7.732220E+2          0
9.920190E-6          -7.424996E-10          -6.987496E-10          7.853316E+2          0
4.800224E-6          -8.289580E-10          -7.737496E-10          7.974302E+2          0
2.751428E-6          -4.089376E-9          -2.780001E-9          8.083230E+2          0
4.802299E-7          -6.987496E-10          -7.352079E-10          8.203206E+2          0
9.120198E-6          -7.622913E-10          -7.622913E-10          8.325392E+2          0
7.040178E-6          -5.935412E-10          -6.279162E-10          8.447207E+2          0
4.480253E-6          -7.997913E-10          -8.549997E-10          8.565913E+2          0
7.200208E-6          -7.060412E-10          -6.956246E-10          8.689210E+2          0
6.720212E-6          -5.195828E-10          -4.768745E-10          8.809266E+2          0
7.889526E-7          -1.795625E-9          -1.618542E-9          8.883257E+2          0
2.720216E-6          -6.966662E-10          -7.612496E-10          9.003403E+2          0
8.320186E-6          -5.716662E-10          -5.768745E-10          9.124449E+2          0
1.760178E-6          -7.164579E-10          -7.497913E-10          9.245334E+2          0
9.760204E-6          -5.008328E-10          -5.268745E-10          9.366561E+2          0
1.726426E-6          -6.124794E-9          -3.146667E-9          9.423244E+2          0
4.960211E-6          -7.445829E-10          -7.768746E-10          9.545340E+2          0
5.600222E-6          -5.560412E-10          -5.695829E-10          9.665286E+2          0
5.600217E-6          -7.581246E-10          -8.320830E-10          9.786142E+2          0
2.223171E-7          -1.786250E-9          -1.945625E-9          9.824167E+2          0
3.200220E-6          -7.060412E-10          -7.466663E-10          9.946223E+2          0
