DATI MISURA

Inizio misura: 04/12/2023 18:57:46
Tempo di acquisizione (sec): 592446.0
Eventi acquisiti: 64894

TDC QDC1 QDC2
5.315205674354518e-06  
5.183911229812903e-06 -8.404164e-10 -7.63333e-10
2.152520917120551e-07 -4.123751e-09 -6.174794e-09
8.278507132910191e-07 -9.716664e-10 -9.258331e-10
1.0183473218554419e-05 -9.435414e-10 -9.893748e-10
3.2462627418025095e-06 -1.006041e-09 -9.404164e-10
1.7970698269589323e-06 -9.112497e-10 -8.810414e-10
1.0249327270373998e-06 -5.808127e-09 -1.8997920000000003e-09
8.247224186740374e-06 -9.185414e-10 -9.529164e-10
9.053052975429349e-06 -8.872914e-10 -8.154163e-10
1.0344091891349162e-05 -9.404164e-10 -9.133331e-10
3.5710714116148076e-06 -9.456247e-10 -9.154164e-10
3.870307591158925e-06 -6.6539609999999995e-09 -1.403958e-09
1.81684174122617e-07 -9.893748e-10 -9.904164e-10
1.4195688346474442e-06 -6.726877e-09 -1.932084e-09
4.4325240064651265e-06 -1.2547709999999998e-08 -5.302918000000001e-09
6.133772053746696e-06 -1.894584e-09 -2.4758339999999997e-09
1.7143460767460182e-06 -5.906044e-09 -1.869584e-09
9.21468776434704e-06 -1.064375e-09 -1.016458e-09
9.733324520637638e-07 -4.945627e-09 -1.709167e-09
5.989342833551531e-06 -9.268747e-10 -8.549997e-10
1.2995659700715078e-06 -6.337294e-09 -9.347712e-09
8.891220339880888e-06 -9.935414e-10 -9.279164e-10
7.280186775127536e-06 -8.674997e-10 -9.070831e-10
1.469214700829432e-06 -7.918545e-09 -3.5925009999999996e-09
1.130631037915095e-06 -4.987293e-09 -3.910209e-09
4.699821041867041e-06 -8.831247e-10 -8.977081e-10
1.312378313961556e-06 -8.69583e-10 -8.435414e-10
6.681085790835278e-07 -1.0435410000000002e-09 -1.058125e-09
3.247711433470405e-06 -1.066458e-09 -9.487497e-10
3.7596933475728046e-06 -5.95396e-09 -3.818543e-09
1.4684730536371975e-06 -5.582085e-09 -3.1300009999999996e-09
1.2599159922073585e-06 -8.549795e-09 -3.712293e-09
8.642499833312471e-07 -9.912296e-09 -4.4935429999999995e-09
3.4575470285663587e-06 -5.358126999999999e-09 -3.1643759999999997e-09
7.73230584964518e-07 -2.5956260000000004e-09 -4.7810429999999996e-09
2.603106416664122e-06 -8.38333e-10 -9.029164e-10
2.283025273790747e-06 -8.183128e-09 -2.868542e-09
1.1175834389655163e-06 -1.238521e-08 -3.093542e-09
3.3450710601609286e-07 -3.4404179999999994e-09 -1.696667e-09
3.4107331647042455e-06 -3.983126e-09 -4.762293e-09
4.290976160995931e-07 -6.447710999999999e-09 -3.027917e-09
4.066895946468001e-06 -5.51646e-09 -2.708126e-09
1.5137607789360722e-06 -3.147709e-09 -3.0768759999999994e-09
1.8770788800228782e-06 -1.1906049999999999e-08 -5.720626999999999e-09
4.129596167668091e-06 -5.957085e-09 -3.0164590000000002e-09
