DATI MISURA

Inizio misura: 28/11/2023 17:39:56
Tempo di acquisizione (sec): 248486.4
Eventi acquisiti: 24952

TDC QDC1 QDC2
8.912558513520372e-06 -2.2675e-09 -2.533125e-09
2.1576237133309763e-06 -3.9091679999999994e-09 -2.768542e-09
1.954078310313247e-06 -5.810412e-10 -4.956245e-10
4.4429876636381976e-07 -2.770626e-09 -3.9654179999999995e-09
1.0843755468203822e-05 -8.10208e-10 -8.841663e-10
6.957242424845489e-06 -5.716662e-10 -5.758329e-10
6.4013104824185585e-06 -5.716662e-10 -5.154162e-10
6.223778198693244e-06 -6.404162e-10 -5.852079e-10
5.100716636008183e-06 -7.258329e-10 -6.664579e-10
5.473241686684893e-06 -7.018746e-10 -5.570828e-10
6.957796464215713e-06 -6.685412e-10 -6.633329e-10
1.2249001074597214e-06 -8.237496e-10 -7.612496e-10
6.091258217624338e-07 -4.937293e-09 -2.826876e-09
6.764365589442819e-07 -3.0133340000000004e-09 -3.234167e-09
8.371362401882039e-07 -7.268746e-10 -5.872912e-10
2.8825352770110037e-06 -5.977079e-10 -6.299995e-10
1.7682394099717873e-06 -3.938334000000001e-09 -4.137293e-09
4.7416560242583845e-07 -6.424996e-10 -4.924995e-10
3.6290302266700357e-06 -5.591662e-10 -5.185412e-10
1.7644602067108958e-06 -4.945828e-10 -4.852078e-10
6.9624027987687085e-06 -6.237495e-10 -4.664578e-10
1.0469873390576032e-05 -6.956246e-10 -7.477079e-10
6.900256662537284e-07 -3.842501e-09 -1.8091670000000001e-09
2.136912784425053e-06 -7.674996e-10 -7.102079e-10
9.180279275192267e-06 -5.810412e-10 -5.893745e-10
8.554947278067107e-07 -7.82083e-10 -7.227079e-10
1.2394533899120312e-06 -3.416459e-09 -2.41125e-09
7.328714445742003e-06 -6.247912e-10 -6.466662e-10
9.942685858789375e-07 -3.2800009999999997e-09 -2.259167e-09
2.327911941005714e-06 -6.018745e-10 -6.477079e-10
2.513346062558165e-06 -7.320829e-10 -5.820829e-10
1.1961272856767768e-05 -6.195829e-10 -6.674996e-10
1.2034734107669042e-06 -7.612496e-10 -7.779163e-10
6.2104037080074354e-06 -5.987495e-10 -6.018745e-10
5.844823750457195e-06 -6.352079e-10 -5.091662e-10
8.13630405543888e-06 -4.0654179999999996e-09 -3.875834e-09
2.1373456969117374e-06 -8.174996e-10 -7.841663e-10
2.3648638141298995e-06 -3.237292e-09 -2.334167e-09
4.361706067902214e-06 -8.341663e-10 -7.560413e-10
5.0983840351821044e-06 -7.799996e-10 -7.008329e-10
4.361275665396954e-06 -8.268746e-10 -5.841662e-10
3.5820498179237885e-06 -4.538335e-09 -2.440417e-09
8.80752339382452e-06 -7.331246e-10 -5.206245e-10
5.113896459839306e-06 -8.53958e-10 -7.904163e-10
4.728372782500138e-06 -5.133328e-10 -4.852078e-10
2.0981621558741054e-07 -2.269584e-09 -3.3695840000000003e-09
3.167668598499943e-06 -3.2904169999999998e-09 -2.0154170000000003e-09
