DATI MISURA

Inizio misura: 20/11/2023 17:11:45
Tempo di acquisizione (sec): 250812.0
Eventi acquisiti: 25748

TDC QDC1 QDC2
7.349683763826737e-07 -2.195625e-09 -2.5914589999999997e-09
3.8027452602435303e-06 -2.402917e-09 -3.019584e-09
1.3969344537128761e-06 -3.2497919999999996e-09 -3.0706259999999997e-09
1.1266013046306675e-06 -2.195625e-09 -2.9758340000000005e-09
1.7549076917950808e-06 -7.299996e-10 -7.341663e-10
8.614260082468013e-07 -5.0800020000000005e-09 -3.1758340000000002e-09
6.716709545234061e-06 -7.85208e-10 -6.143745e-10
2.6065777385600075e-06 -3.782084000000001e-09 -3.1425009999999998e-09
1.3429078395701176e-06 -5.030002e-09 -1.9925000000000003e-09
9.422664524413356e-06 -7.674996e-10 -7.539579e-10
1.6407005777761034e-06 -2.498314e-08 -3.170626e-09
5.76437104213291e-06 -3.5612509999999998e-09 -2.650834e-09
5.814332242377296e-08 -3.430001e-09 -2.013334e-09
6.71668262804803e-06 -8.049996e-10 -8.362496e-10
6.264393300374507e-06 -6.247912e-10 -5.414578e-10
6.075100456688863e-07 -4.8070849999999994e-09 -4.250835e-09
7.029748818273412e-07 -7.654163e-10 -7.633329e-10
4.6580169411417385e-07 -3.740418e-09 -2.8393759999999997e-09
2.95772128850632e-06 -2.997911e-10 -3.591661e-10
8.673310403709604e-06 -6.206245e-10 -5.352078e-10
6.56704613613227e-06 -8.206246e-10 -6.966662e-10
4.62348633874563e-06 -3.908126e-09 -5.188335000000001e-09
9.272361533978626e-06 -6.799996e-10 -6.445829e-10
5.524239109068232e-07 -7.466663e-10 -7.039579e-10
8.60956856849533e-06 -4.4237510000000005e-09 -2.368542e-09
1.6146367978984715e-06 -3.139376e-09 -2.1227089999999997e-09
4.460608608534209e-06 -7.185413e-10 -7.831246e-10
3.4088071718374337e-06 -4.164578e-10 -3.935411e-10
8.371037909399114e-06 -5.414578e-10 -5.445828e-10
4.461347640626246e-06 -3.695828e-10 -3.081244e-10
8.671416517732431e-06 -4.070828e-10 -3.872911e-10
3.1948717454498606e-07 -6.3185440000000004e-09 -2.106042e-09
7.130665877997068e-07 -3.689376e-09 -1.4425e-09
2.656697815985761e-06 -5.539578e-10 -4.924995e-10
4.143875784679342e-06 -5.040418e-09 -2.165417e-09
1.1520000974737508e-06 -4.174994e-10 -3.674994e-10
8.370216564336215e-06 -6.539579e-10 -7.164579e-10
3.36008194076512e-07 -2.8477090000000004e-09 -2.823751e-09
7.036949690418812e-07 -6.383329e-10 -6.883329e-10
2.98072286957418e-08 -2.131042e-09 -2.0508339999999997e-09
2.8073825838772157e-06 -6.581246e-10 -5.852079e-10
9.123504961253649e-06 -6.622912e-10 -6.612496e-10
3.859420114750925e-06 -3.258327e-10 -3.518744e-10
2.496659856384424e-07 -4.102078e-10 -4.133328e-10
6.564704488774532e-06 -4.154161e-10 -3.706244e-10
9.921749264329763e-08 -6.143745e-10 -6.716662e-10
