DATI MISURA

Inizio misura: 14/11/2023 19:21:18
Tempo di acquisizione (sec): 242053.0
Eventi acquisiti: 26274

TDC QDC1 QDC2
7.647429014181063e-06 -7.924997e-10 -6.706246e-10
3.975923895870318e-07 -8.83417e-09 -3.159167e-09
1.36230803364896e-06 -6.249793999999999e-09 -2.8758340000000004e-09
1.7419278800637893e-06 -5.940419e-09 -3.538334e-09
6.027449591025668e-06 -8.07083e-10 -8.19583e-10
2.7055563611681987e-06 -6.522710999999999e-09 -2.9091669999999997e-09
4.697446872932051e-06 -7.924997e-10 -8.174997e-10
6.468597422330921e-06 -8.029163e-10 -7.987497e-10
2.1791259323751666e-06 -2.234167e-09 -1.7299999999999998e-09
2.7663868393583266e-07 -7.78958e-10 -8.154163e-10
8.091635682294188e-06 -8.19583e-10 -8.299997e-10
1.2115388803099772e-07 -5.158127e-09 -2.371667e-09
2.398693309347368e-06 -1.7529170000000003e-09 -2.6612509999999996e-09
5.729944685694647e-06 -7.987497e-10 -7.57083e-10
5.435668339496418e-06 -7.78958e-10 -7.435413e-10
7.996685680137551e-07 -1.1397709999999999e-08 -4.649793e-09
4.5523865156744755e-06 -7.75833e-10 -7.841663e-10
1.7807299598956703e-06 -7.0383359999999995e-09 -5.1675020000000004e-09
2.700274913796197e-07 -4.627918e-09 -1.8862499999999998e-09
6.319950874092925e-06 -7.75833e-10 -8.13333e-10
2.932079946811375e-06 -8.44583e-10 -7.716663e-10
5.436136653063896e-06 -8.07083e-10 -8.07083e-10
1.7593406330258404e-06 -4.784168e-09 -2.8445840000000006e-09
9.066549866957538e-07 -5.436251999999999e-09 -1.6633329999999998e-09
2.4799375107890854e-06 -1.050292e-08 -3.4727090000000006e-09
2.2995610700617597e-06 -6.221669e-09 -2.902917e-09
4.402586929719146e-06 -8.341664e-10 -7.13333e-10
1.0138751861756072e-06 -8.19583e-10 -8.091663e-10
3.85856745757429e-06 -2.0508339999999997e-09 -1.7925e-09
2.489772458333643e-06 -8.38333e-10 -8.279164e-10
3.962433643399748e-07 -6.605002e-09 -1.671667e-09
8.825015597819014e-06 -8.154163e-10 -8.174997e-10
1.0184160490625345e-06 -8.19583e-10 -8.19583e-10
1.3090167714243826e-06 -8.049997e-10 -8.07083e-10
1.4584148266284536e-06 -8.497914e-10 -8.112497e-10
7.172601785171708e-07 -8.404164e-10 -8.13333e-10
6.0256657355488245e-06 -8.654164e-10 -8.216664e-10
9.499546556002569e-07 -6.831043999999999e-09 -5.715418999999999e-09
1.8174511491481417e-06 -2.171667e-09 -3.381043e-09
4.999037167600626e-06 -8.341664e-10 -8.174997e-10
2.4886317277658065e-06 -7.88333e-10 -7.997913e-10
1.7984515136992597e-07 -4.7466679999999995e-09 -5.738335e-09
4.468606833309361e-07 -4.7612520000000005e-09 -1.476875e-09
8.968700492300083e-06 -7.654163e-10 -7.987497e-10
1.7543249808794992e-06 -7.60208e-10 -7.487497e-10
