DATI MISURA

Inizio misura: 23/10/2023 17:15:40
Tempo di acquisizione (sec): 248551.2
Eventi acquisiti: 24871

TDC QDC1 QDC2
5.373379253951491e-06  
3.180527964224175e-07 -1.4335999999999999e-09 -1.396325e-09
5.372439683246649e-06 -1.3622000000000001e-09 -1.3026120000000001e-09
1.1917468588959314e-06 -2.8117259999999993e-09 -2.743738e-09
5.67143495742996e-06 -1.43255e-09 -1.395537e-09
9.387646280817914e-06 -1.5044749999999998e-09 -1.47035e-09
3.3203196357212612e-06 -3.845976e-09 -3.5711390000000002e-09
1.7289705286836163e-07 -1.5905750000000002e-09 -1.5491e-09
5.0749041073502634e-06 -1.256412e-09 -1.246175e-09
1.6572334364560914e-06 -7.085228e-09 -2.2623130000000004e-09
4.6303287225446695e-06 -1.488725e-09 -1.41995e-09
9.090518410507474e-06 -1.369025e-09 -1.3685e-09
1.938451492580467e-07 -5.572701999999999e-09 -3.4965890000000003e-09
2.708547287137808e-06 -3.772475999999999e-09 -6.296153e-09
1.8296773405318615e-06 -4.345777e-09 -2.933263e-09
1.954726166160148e-06 -1.2719e-09 -1.2369870000000002e-09
1.4620337829785944e-06 -5.782178000000001e-09 -4.253902e-09
5.5216666925695796e-06 -1.5068370000000002e-09 -1.4648370000000002e-09
9.15513709464505e-07 -1.3608870000000001e-09 -1.33595e-09
1.2708902215137108e-06 -5.650927e-09 -4.492777e-09
5.284499293579799e-07 -5.403127e-09 -3.083413e-09
8.198690201842506e-06 -1.5015870000000003e-09 -1.456437e-09
4.254064803739868e-06 -4.371764e-09 -3.2049509999999997e-09
4.332929686878367e-06 -1.2900119999999998e-09 -1.273737e-09
9.02634024434577e-07 -3.581901e-09 -5.1800020000000005e-09
2.1023608241222173e-06 -1.3829370000000003e-09 -1.366925e-09
9.386211596389728e-06 -1.321775e-09 -1.270325e-09
5.2250929785221085e-06 -1.526262e-09 -1.503162e-09
3.48190420546331e-06 -4.482539000000001e-09 -3.963839000000001e-09
2.7000099487580408e-06 -1.5924129999999998e-09 -1.5832249999999998e-09
1.3149817209686924e-06 -5.0519020000000005e-09 -3.437789e-09
5.07598279513666e-06 -1.3640370000000003e-09 -1.33595e-09
4.035350186655156e-06 -1.4724500000000002e-09 -1.3863499999999999e-09
6.185595295671638e-07 -1.4370120000000002e-09 -1.419687e-09
5.671287600539428e-06 -1.3818870000000002e-09 -1.3367370000000002e-09
1.2106058235988694e-06 -1.217825e-09 -1.188162e-09
1.3504448874445747e-06 -5.484502e-09 -3.2049509999999997e-09
1.6568660303249618e-06 -1.2663869999999999e-09 -1.245125e-09
6.115817704168387e-06 -1.563537e-09 -1.539387e-09
6.154228629370053e-07 -1.4903e-09 -1.4674620000000002e-09
4.095135993618442e-06 -7.527279e-09 -2.6915009999999996e-09
7.898670045476495e-06 -1.592675e-09 -1.571675e-09
2.2552590722801088e-07 -3.2501009999999997e-09 -3.138276e-09
2.9390718780429105e-06 -4.360214e-09 -2.876301e-09
