DATI MISURA

Inizio misura: 17/10/2023 18:18:04
Tempo di acquisizione (sec): 246115.5
Eventi acquisiti: 24766

TDC QDC1 QDC2
7.840199943308781e-06 -1.4301870000000003e-09 -1.4254620000000002e-09
4.428165012438312e-06 -1.377162e-09 -1.3787370000000002e-09
1.836798243735738e-06 -5.942303000000001e-09 -2.514051e-09
2.7202602086749625e-06 -1.47035e-09 -1.479537e-09
2.8772587775179537e-06 -1.5273120000000002e-09 -1.5396500000000002e-09
8.642346498994728e-07 -1.3047120000000002e-09 -1.3062870000000001e-09
1.018475776043296e-06 -1.5225870000000003e-09 -1.5078870000000003e-09
5.673487492490841e-06 -1.3842499999999998e-09 -1.3921249999999999e-09
6.130031318860716e-06 -1.3265e-09 -1.347237e-09
1.0016577365885476e-06 -4.857914e-09 -4.7796890000000006e-09
2.4119273507609736e-06 -1.5231120000000001e-09 -1.5380750000000002e-09
3.343477011657143e-06 -1.4440999999999998e-09 -1.476125e-09
1.9224844509163884e-06 -4.459702e-09 -4.436864e-09
3.941894319125395e-06 -2.9001880000000003e-09 -2.2510250000000003e-09
5.902354752200273e-06 -6.162539999999999e-09 -5.824965e-09
1.946081931157011e-06 -1.3853e-09 -1.3934370000000002e-09
8.61122027831509e-06 -1.3664000000000002e-09 -1.3375249999999999e-09
6.287772104402478e-06 -1.332275e-09 -1.372175e-09
9.387730150964026e-06 -1.5698370000000003e-09 -1.5614370000000002e-09
8.765606070092857e-06 -1.567737e-09 -1.5614370000000002e-09
6.4427319236293345e-06 -1.52285e-09 -1.5330870000000002e-09
8.783260534444582e-08 -1.5302000000000002e-09 -1.525475e-09
4.434626506951502e-07 -5.6000019999999995e-09 -3.0477129999999997e-09
2.83884356037486e-06 -3.811589e-09 -4.075664e-09
6.2897575213998214e-06 -1.3146870000000002e-09 -1.339887e-09
8.921830317975127e-06 -1.358262e-09 -1.3769e-09
2.876169091744461e-06 -1.3758499999999998e-09 -1.3992120000000002e-09
9.387378006424495e-06 -1.3587869999999999e-09 -1.3839870000000002e-09
2.1573269665500335e-09 -1.272162e-09 -1.1841120000000002e-09
3.9901124673525826e-07 -1.5572370000000002e-09 -1.546737e-09
9.074535220820968e-06 -1.3362120000000003e-09 -1.3125870000000004e-09
2.5704398737730392e-06 -1.4992249999999999e-09 -1.510775e-09
5.354871341364681e-06 -1.311537e-09 -1.337e-09
6.596113712947031e-06 -1.5057870000000001e-09 -1.516287e-09
3.8052365031342924e-06 -1.47455e-09 -1.4480370000000002e-09
6.569122341762457e-08 -3.275039e-09 -3.1682009999999994e-09
7.387008654067876e-06 -4.764727e-09 -5.1760649999999995e-09
1.480391188631702e-06 -1.5370250000000003e-09 -1.543062e-09
7.119060643540448e-07 -1.288175e-09 -1.2697999999999999e-09
8.774944053896734e-07 -6.230265e-09 -3.032751e-09
4.892768748937725e-06 -1.3238749999999998e-09 -1.3469749999999999e-09
3.1856216206412477e-06 -1.472975e-09 -1.4724500000000002e-09
