DATI MISURA

Inizio misura: 02/12/2022 17:23:36
Tempo di acquisizione (sec): 4.316794E+5
Eventi acquisiti: 42879

TDC          QDC1          QDC2          Time          Valido
7.199165E-6          NaN          NaN          1.135361E+1          0
9.438465E-6          -4.784375E-9          -6.050001E-9          1.476226E+1          0
7.991550E-7          -3.039583E-9          -2.887499E-9          2.678878E+1          0
3.060900E-7          -1.956772E-8          -3.193750E-9          3.225019E+1          0
1.591677E-7          -2.703124E-9          -2.730208E-9          4.466673E+1          0
5.279151E-6          -2.715624E-9          -2.703124E-9          5.665326E+1          0
3.287203E-6          -4.915625E-9          -3.955208E-9          5.827006E+1          0
5.155183E-7          -4.416667E-9          -5.012500E-9          6.505425E+1          0
8.639137E-6          -2.919791E-9          -2.806249E-9          7.693585E+1          0
1.439151E-6          -2.809374E-9          -2.836458E-9          8.900847E+1          0
3.839159E-6          -2.717708E-9          -2.734374E-9          1.010440E+2          0
7.736281E-6          -5.982293E-9          -4.296875E-9          1.096250E+2          0
5.439156E-6          -2.879166E-9          -2.867708E-9          1.218656E+2          0
2.239168E-6          -3.071875E-9          -2.890624E-9          1.337121E+2          0
1.279139E-6          -2.685416E-9          -2.709374E-9          1.456377E+2          0
1.243596E-6          -5.151042E-9          -4.751042E-9          1.562365E+2          0
3.045472E-7          -5.050000E-9          -4.705209E-9          1.642665E+2          0
7.039119E-6          -2.671874E-9          -2.680208E-9          1.818164E+2          0
2.831445E-6          -6.675001E-9          -6.270834E-9          1.930711E+2          0
2.966234E-6          -7.177085E-9          -4.238542E-9          1.975386E+2          0
1.592035E-7          -3.034375E-9          -3.029166E-9          2.096881E+2          0
2.258342E-6          -4.654167E-9          -4.254167E-9          2.124629E+2          0
8.639122E-6          -2.691666E-9          -2.669791E-9          2.245144E+2          0
3.438248E-6          -7.535418E-9          -3.785417E-9          2.307537E+2          0
1.435087E-6          -7.042710E-9          -4.941667E-9          2.331634E+2          0
1.141523E-6          -6.793751E-9          -4.840625E-9          2.370270E+2          0
1.599176E-6          -2.664583E-9          -2.619791E-9          2.490615E+2          0
4.319146E-6          -2.677083E-9          -2.652083E-9          2.610441E+2          0
3.457378E-7          -8.994794E-9          -5.921876E-9          2.663515E+2          0
9.119136E-6          -3.064583E-9          -2.927083E-9          2.787870E+2          0
6.391842E-7          -2.980208E-9          -2.931250E-9          2.905386E+2          0
1.599142E-6          -2.985416E-9          -2.909374E-9          3.025612E+2          0
7.039110E-6          -2.703124E-9          -2.688541E-9          3.147347E+2          0
3.627420E-7          -7.885419E-9          -3.830208E-9          3.211800E+2          0
8.799142E-6          -2.751041E-9          -2.721874E-9          3.332515E+2          0
7.679159E-6          -2.664583E-9          -2.662499E-9          3.451332E+2          0
4.639131E-6          -2.856249E-9          -2.911458E-9          3.571497E+2          0
1.878307E-6          -5.076042E-9          -6.095834E-9          3.584655E+2          0
4.055980E-6          -5.659376E-9          -4.516667E-9          3.670486E+2          0
9.599116E-6          -2.918749E-9          -2.908333E-9          3.790762E+2          0
