DATI MISURA

Inizio misura: 04/10/2024 18:11:52
Tempo di acquisizione (sec): 247317.6
Eventi acquisiti: 24680

TDC QDC1 QDC2
4.455944374393186e-06 -4.977078e-10 -4.310411e-10
2.0001854533710218e-07 -4.455001e-09 -2.3154169999999997e-09
3.086306793959421e-07 -2.464375e-09 -1.43625e-09
4.456647011936193e-06 -4.143744e-10 -4.299995e-10
1.7668880839689634e-06 -4.477078e-10 -5.122912e-10
3.348288436636699e-06 -6.164579e-10 -5.508328e-10
6.194933193803697e-06 -9.674997e-10 -9.10208e-10
5.719595601222635e-06 -6.841662e-10 -8.112496e-10
3.4507502973512447e-06 -4.286251e-09 -1.6747920000000002e-09
7.009959857686801e-07 -5.740419e-09 -1.96125e-09
1.3160531775920227e-06 -2.557084e-09 -3.951876e-09
3.3495631500943506e-06 -7.695829e-10 -7.893746e-10
8.406926274596745e-06 -8.487496e-10 -8.654163e-10
1.8105836134155068e-06 -6.555002e-09 -1.93e-09
3.347772209600068e-06 -5.070828e-10 -5.352078e-10
3.981855495257874e-06 -7.258329e-10 -7.018746e-10
3.5048336525562334e-06 -9.487497e-10 -9.237497e-10
1.9147357158465177e-06 -2.4675e-09 -2.787292e-09
9.75686386813469e-07 -7.799996e-10 -8.03958e-10
1.6096855831590727e-06 -9.549997e-10 -8.779163e-10
2.5566892909555306e-06 -9.00833e-10 -9.216663e-10
3.5090589549607733e-06 -4.904161e-10 -4.643745e-10
2.950744298435383e-06 -4.796667999999999e-09 -6.337294e-09
5.09004506191936e-06 -5.279162e-10 -4.737495e-10
2.7395030062776903e-06 -6.468543999999999e-09 -3.6737509999999995e-09
9.926945108035853e-07 -2.843542e-09 -2.234167e-09
3.823242707883776e-06 -8.799997e-10 -8.154163e-10
9.357624256724216e-06 -9.029163e-10 -9.38333e-10
3.347822437745766e-06 -5.654162e-10 -5.331245e-10
5.941090519331351e-06 -7.456044e-09 -3.033126e-09
4.773503873835911e-06 -9.904164e-10 -9.591664e-10
3.039879030092707e-06 -4.013334e-09 -4.517501e-09
5.086776882016834e-06 -7.810413e-10 -8.237496e-10
2.7167427790362535e-06 -8.07083e-10 -7.237496e-10
3.3491720770507244e-06 -6.143745e-10 -5.518745e-10
5.246479651138536e-06 -6.081245e-10 -6.966662e-10
4.141573514483068e-06 -7.570829e-10 -7.716663e-10
3.6272540695208504e-06 -4.056043e-09 -1.872708e-09
3.605442936782714e-06 -3.6383340000000002e-09 -2.113334e-09
3.862420129698004e-06 -4.077918e-09 -2.4539589999999998e-09
5.380511222063843e-07 -1.6258329999999999e-09 -2.2175e-09
8.883715495274612e-06 -8.018746e-10 -7.779163e-10
4.808533337346083e-07 -4.59771e-09 -3.867501e-09
3.942636838447193e-06 -2.38e-09 -1.4977079999999998e-09
3.033900963655342e-06 -8.60208e-10 -8.299996e-10
9.831879731188645e-06 -4.029161e-10 -4.206244e-10
5.87845378103712e-06 -7.622913e-10 -7.997913e-10
