DATI MISURA

Inizio misura: 14/10/2024 17:07:00
Tempo di acquisizione (sec): 249546.6
Eventi acquisiti: 25570

TDC QDC1 QDC2
7.005951108171685e-06  
1.999111754348451e-06 -6.311665e-09 -2.177277e-09
2.679608367426261e-06 -2.432428e-09 -3.807932e-09
3.810587465999296e-07 -8.340796e-09 -4.730885e-09
8.085151340468184e-07 -8.737697e-09 -5.355112e-09
4.690103699910651e-06 -3.973308e-09 -3.503956e-09
1.2823836692118918e-06 -7.345393e-09 -4.0546830000000004e-09
9.44875225868994e-07 -7.352218e-09 -3.00678e-09
2.986330852778698e-06 -1.155624e-09 -1.152999e-09
1.9917373197145593e-07 -6.474415e-09 -3.5512059999999993e-09
7.200353136002143e-07 -4.852685e-09 -3.488731e-09
2.9633242575320018e-06 -3.634157e-09 -2.159427e-09
3.991657442539308e-06 -1.081599e-09 -1.1141489999999998e-09
7.965353751985585e-08 -2.5195780000000003e-09 -2.116902e-09
8.012476907880305e-06 -1.1571989999999998e-09 -1.197624e-09
3.5622429367987477e-06 -1.1220239999999998e-09 -1.1052239999999999e-09
3.7084724929453796e-07 -3.0298800000000003e-09 -2.005077e-09
2.507692550824037e-06 -1.0239200000000002e-08 -8.097720000000001e-09
7.150590311972053e-06 -1.119399e-09 -1.181349e-09
5.484613639924069e-07 -1.188174e-09 -1.176624e-09
5.304015940945652e-06 -8.085645e-09 -1.9709520000000003e-09
2.4196722473616307e-06 -5.975139e-09 -2.241853e-09
2.2559973397715384e-06 -3.6829820000000003e-09 -3.847832e-09
2.6957664284583044e-06 -7.636244000000001e-09 -5.411286999999999e-09
2.4124636704358822e-06 -1.093149e-09 -1.1440739999999998e-09
2.7198341722496336e-07 -6.793091e-09 -3.371131e-09
1.9935659358723436e-06 -1.256181e-08 -5.3640369999999995e-09
9.773458307182509e-07 -1.1267490000000002e-09 -1.113099e-09
8.806510910708501e-07 -4.981311e-09 -4.230559e-09
4.566101213635011e-06 -1.1445989999999998e-09 -1.1319990000000001e-09
1.613065463189623e-06 -5.976713999999999e-09 -7.816319000000001e-09
9.29305473514998e-07 -9.326748999999999e-09 -3.2094299999999997e-09
1.8092125316111989e-06 -6.362065e-09 -2.4035529999999998e-09
4.2354990846490313e-07 -4.442134e-09 -4.2216340000000005e-09
1.9002186076051621e-06 -4.022133e-09 -5.2936870000000004e-09
6.433378199157788e-06 -1.1414489999999997e-09 -1.143549e-09
9.780021007200875e-07 -1.1808239999999999e-09 -1.1566740000000001e-09
2.9814214785124017e-06 -2.635079e-09 -3.685082e-09
3.1315232136281273e-06 -1.088949e-09 -1.1057490000000001e-09
4.617442115930236e-07 -2.6608039999999998e-09 -2.1447270000000006e-09
8.29861513737765e-06 -1.1456489999999998e-09 -1.118874e-09
1.2262995119650588e-06 -2.6592290000000002e-09 -2.662379e-09
5.458906541408565e-07 -1.059024e-09 -1.098399e-09
1.5991352364619699e-06 -2.629304e-09 -4.152858e-09
