DATI MISURA

Inizio misura: 10/12/2024 18:01:49
Tempo di acquisizione (sec): 232193.9
Eventi acquisiti: 23540

TDC QDC1 QDC2
2.333086900066262e-06  
4.33206211268579e-06 -5.789579e-10 -5.393745e-10
2.650535341749985e-06 -3.827918e-09 -1.558125e-09
4.022185011890756e-06 -5.508328e-10 -4.852078e-10
7.125556788567523e-07 -4.940418e-09 -3.080001e-09
2.025745173876074e-06 -4.487495e-10 -4.831245e-10
2.4863462151755834e-06 -7.716663e-10 -7.206246e-10
4.891584597423757e-07 -7.799996e-10 -7.237496e-10
3.2536828685361917e-06 -4.174994e-10 -4.195828e-10
8.009198857734149e-07 -3.1404169999999997e-09 -2.384167e-09
1.431625680441687e-06 -6.09771e-09 -2.322709e-09
4.888840844476094e-07 -7.018746e-10 -6.299995e-10
4.177675218411076e-06 -7.195829e-10 -7.081246e-10
2.4860908459512607e-06 -6.956246e-10 -6.685412e-10
1.9276638238100014e-06 -3.984167999999999e-09 -3.026876e-09
6.656272104035936e-07 -3.001876e-09 -2.003959e-09
1.0520818945233427e-06 -3.200834e-09 -2.684167e-09
2.659593280626277e-07 -2.28625e-09 -1.924792e-09
2.5287459199323718e-06 -2.678959e-09 -3.282084e-09
9.485001423483015e-07 -5.456245e-10 -5.810412e-10
1.3977516810527898e-06 -4.28521e-09 -2.0841669999999997e-09
1.1035127843785864e-06 -6.852079e-10 -6.404162e-10
1.4620652155586486e-06 -2.237292e-09 -3.9435429999999995e-09
2.1393372328880183e-06 -4.0529179999999995e-09 -2.791459e-09
3.3420779294965456e-06 -5.863334999999999e-09 -2.0070839999999997e-09
2.0228806811170196e-06 -5.518745e-10 -5.414578e-10
3.40794263324596e-06 -8.268746e-10 -7.414579e-10
1.8034023395539137e-07 -4.841661e-10 -5.060412e-10
1.101048912720446e-06 -3.935411e-10 -4.320828e-10
1.1024186836113203e-06 -5.872912e-10 -5.664578e-10
2.17826676747111e-06 -6.122912e-10 -5.727079e-10
2.333346448582541e-06 -5.352078e-10 -5.247912e-10
4.0492881971477263e-07 -4.4237510000000005e-09 -1.997709e-09
1.1021895148935574e-06 -8.174996e-10 -8.32083e-10
5.083721371072737e-06 -3.046667e-09 -2.597709e-09
3.7152234198688067e-06 -5.393745e-10 -5.852079e-10
3.868846955530326e-06 -6.477079e-10 -6.164579e-10
7.426914909895478e-07 -3.5550009999999997e-09 -5.245627e-09
2.7947292758406473e-06 -7.070829e-10 -7.477079e-10
1.8081745270362479e-07 -7.435413e-10 -6.508329e-10
4.945425078025824e-06 -7.247913e-10 -7.424996e-10
7.961037340491983e-07 -7.185413e-10 -6.602079e-10
3.1009792830390406e-06 -4.133328e-10 -4.268744e-10
3.047172606574296e-06 -5.60396e-09 -2.507084e-09
1.986147051795042e-06 -4.326876e-09 -2.400834e-09
4.389122746465496e-07 -3.6008340000000007e-09 -2.451875e-09
4.872421295344587e-07 -6.039579e-10 -5.956245e-10
