DATI MISURA

Inizio misura: 18/10/2024 17:20:14
Tempo di acquisizione (sec): 517735.9
Eventi acquisiti: 52868

TDC QDC1 QDC2
2.4278131231413466e-06 -1.158774e-09 -1.185024e-09
1.4591872203953255e-06 -1.1571989999999998e-09 -1.171899e-09
1.2325328709094162e-06 -3.7108070000000002e-09 -2.7159290000000002e-09
6.35880873137565e-07 -2.2156020000000003e-09 -4.246834e-09
8.089538109426187e-06 -1.1267490000000002e-09 -1.1414489999999997e-09
2.427126751929402e-06 -1.1750489999999999e-09 -1.150899e-09
1.8985279780580228e-06 -8.937198000000001e-09 -2.9700300000000003e-09
8.919892800027476e-06 -1.128324e-09 -1.1199239999999998e-09
1.207142718737782e-06 -7.953345000000001e-09 -5.9856390000000005e-09
1.6107972663111236e-06 -7.700294e-09 -3.20418e-09
4.49929175358686e-06 -1.1361989999999997e-09 -1.173474e-09
4.22175922918108e-06 -1.154049e-09 -1.140924e-09
7.018873729006242e-07 -1.185411e-08 -6.5967410000000004e-09
3.117679665736887e-06 -1.223349e-09 -1.189749e-09
4.4969488773644955e-06 -1.1456489999999998e-09 -1.146174e-09
4.497007395426403e-06 -8.721421999999998e-09 -3.02358e-09
1.3275590785433335e-07 -9.328849e-09 -2.9444549999999996e-09
5.465532629663136e-06 -1.1808239999999999e-09 -1.176099e-09
1.0134185489508197e-06 -2.7101540000000002e-09 -2.860304e-09
6.283123211952433e-07 -6.6639409999999995e-09 -4.456834e-09
4.359299595074045e-06 -1.158249e-09 -1.164549e-09
3.143481163314582e-07 -2.8807790000000006e-09 -2.1636269999999998e-09
1.598359908393016e-06 -3.444631e-09 -2.7390290000000007e-09
2.330115508722572e-07 -4.096683e-09 -4.238959e-09
2.011669806972632e-06 -1.1319990000000001e-09 -1.1482739999999998e-09
9.088202086236437e-07 -1.1141489999999998e-09 -1.0962990000000001e-09
1.8752742854721756e-06 -1.137774e-09 -1.134099e-09
2.3721214642761324e-06 -6.801490999999999e-09 -4.536634e-09
2.012321412906689e-06 -1.1309489999999998e-09 -1.1183489999999999e-09
4.223185607487613e-06 -1.1319990000000001e-09 -1.158249e-09
1.7983531501282755e-07 -2.7610790000000002e-09 -3.836807e-09
6.291735879959259e-06 -1.1456489999999998e-09 -1.1146739999999999e-09
8.78181931704265e-06 -1.171899e-09 -1.1666489999999998e-09
3.1163166582765806e-06 -1.150899e-09 -1.139874e-09
3.418965621273836e-07 -1.1148499999999999e-08 -3.674582e-09
1.8990076406459155e-06 -7.810544e-09 -5.835488e-09
7.91097166543171e-06 -3.17058e-09 -1.825001e-09
2.1721588439332635e-06 -1.0522180000000001e-08 -4.042608e-09
1.2629310201416206e-06 -5.810288e-09 -2.734304e-09
1.2068772152049145e-06 -7.426243e-09 -1.923702e-09
7.1219323941096585e-06 -1.1204489999999999e-09 -1.0994489999999998e-09
4.922168819837444e-06 -2.7012290000000007e-09 -1.905851e-09
3.073808116336449e-06 -2.1300270000000002e-09 -5.372962e-09
