DATI MISURA

Inizio misura: 22/11/2024 17:27:30
Tempo di acquisizione (sec): 508491.5
Eventi acquisiti: 53429

TDC QDC1 QDC2
7.647076945725595e-06  
8.50751314011242e-07 -5.2674370000000004e-09 -4.4531590000000005e-09
2.3957348675006585e-07 -1.021873e-08 -5.177661e-09
1.2556337513185674e-06 -6.981566999999999e-09 -2.8933790000000003e-09
4.801828944008189e-07 -5.2816119999999985e-09 -2.014527e-09
1.9779736257317178e-06 -1.1046989999999998e-09 -1.1204489999999999e-09
1.0052277683492453e-05 -1.1199239999999998e-09 -1.1151989999999997e-09
7.3030231318050645e-06 -1.121499e-09 -1.1167739999999999e-09
3.1375064432948477e-06 -1.068703e-08 -2.7810290000000004e-09
1.29229194958151e-06 -3.461956e-09 -7.663544e-09
3.011522408323074e-06 -1.097349e-09 -1.074249e-09
4.557471766021398e-06 -1.047474e-09 -1.101549e-09
3.150235690254453e-06 -2.010852e-09 -5.735213e-09
1.4969519560947498e-06 -4.920411e-09 -5.092085999999999e-09
2.448082785754183e-07 -3.9544079999999996e-09 -4.245259e-09
6.616329496743631e-06 -1.1073239999999999e-09 -1.1088989999999999e-09
1.255291414947603e-06 -3.21363e-09 -1.959402e-09
6.358891497261504e-07 -2.034477e-09 -2.8692290000000005e-09
2.1497411614467274e-06 -1.101549e-09 -1.0994489999999998e-09
7.927393594021347e-06 -6.351565e-09 -1.858601e-09
3.353306850567348e-06 -1.0789739999999999e-09 -1.106799e-09
6.617774658654124e-06 -1.097349e-09 -1.0994489999999998e-09
6.773384239340886e-07 -3.03198e-09 -2.1599520000000004e-09
9.538103643319148e-06 -1.107849e-09 -1.107849e-09
8.911750029839332e-07 -1.153543e-08 -5.968839e-09
9.142187204085746e-07 -8.586497e-09 -4.2856840000000005e-09
3.6948305464340064e-06 -1.100499e-09 -1.1225490000000001e-09
8.827633227922439e-07 -3.678782e-09 -2.354203e-09
6.790478074004058e-06 -1.147749e-09 -1.142499e-09
2.623573053728592e-07 -1.087899e-09 -1.0941989999999999e-09
6.271899798559841e-06 -1.076874e-09 -1.0836989999999998e-09
7.819672085032829e-06 -1.117299e-09 -1.097349e-09
1.5722399589523404e-06 -2.3500029999999997e-09 -1.991952e-09
1.1296894606095123e-06 -4.851109999999999e-09 -5.530463000000001e-09
4.105656969295447e-07 -8.914098000000001e-09 -5.853863e-09
1.1670979725958055e-07 -4.5576350000000005e-09 -2.5600029999999996e-09
2.8357820413249625e-06 -6.094314000000001e-09 -3.6829820000000003e-09
3.987711299370975e-07 -7.370593000000001e-09 -5.102585999999999e-09
3.970902724804592e-06 -2.4271779999999997e-09 -1.8691010000000004e-09
4.729622446597061e-06 -1.091049e-09 -1.1046989999999998e-09
1.3414829272202176e-06 -2.8146290000000003e-09 -4.322434e-09
3.5245188151208933e-06 -1.189749e-09 -1.150374e-09
9.420312755728288e-09 -8.728771999999998e-09 -4.052058e-09
