DATI MISURA

Inizio misura: 03/10/2025 17:19:33
Tempo di acquisizione (sec): 249369.2
Eventi acquisiti: 27736

TDC QDC1 QDC2
6.056553733320619e-07 -9.143747e-10 -8.82083e-10
1.97270741243721e-06 -9.164581e-10 -8.987497e-10
8.735346726177994e-07 -1.057271e-08 -3.982085e-09
1.5533537267147479e-06 -8.024795e-09 -3.825834e-09
2.2619126457940374e-06 -3.066459e-09 -1.708125e-09
3.3396124321165267e-06 -9.362497e-10 -8.862497e-10
7.987178260981707e-06 -9.008331e-10 -8.216664e-10
2.2456757774130248e-06 -8.82083e-10 -8.674997e-10
1.537197674704866e-07 -9.374795e-09 -6.036252e-09
3.4466592247751e-06 -3.234167e-09 -2.636251e-09
1.2749447279503604e-06 -7.443544e-09 -3.685209e-09
1.2410771149716159e-06 -8.936254e-09 -1.747708e-09
5.255069324732384e-06 -9.841664e-10 -9.393747e-10
1.9717377065225112e-06 -8.987497e-10 -9.081247e-10
3.203028617930084e-06 -8.44583e-10 -9.091664e-10
3.886196797515013e-06 -8.685414e-10 -9.112497e-10
5.970765147483313e-07 -6.269586e-09 -2.381042e-09
8.669630715054526e-06 -9.810414e-10 -8.904164e-10
3.118080475976487e-06 -1.367792e-08 -2.582084e-09
3.3103970445496947e-07 -8.977081e-10 -9.497914e-10
1.6713684927935823e-06 -4.283126e-09 -2.696667e-09
1.2226790411935441e-06 -1.026021e-08 -3.209167e-09
5.252573268696664e-06 -9.279164e-10 -9.154164e-10
1.8769097820763186e-06 -5.782085e-09 -2.07375e-09
1.698461151168911e-06 -8.69583e-10 -9.091664e-10
1.6999653509941197e-06 -8.904164e-10 -8.72708e-10
7.71274695293932e-06 -8.19583e-10 -8.560414e-10
5.93696047516376e-06 -8.997914e-10 -8.685414e-10
2.803241865105001e-06 -1.223313e-08 -4.890418e-09
5.5257228354223e-06 -8.747914e-10 -9.206247e-10
7.576076934581013e-06 -8.331247e-10 -8.654164e-10
5.329345442364442e-06 -8.418545e-09 -3.490418e-09
1.5411534422438403e-06 -1.807083e-09 -1.991459e-09
3.6267181553602806e-06 -5.536252e-09 -1.482083e-09
1.532240459324492e-06 -3.040417e-09 -2.265417e-09
2.107300060934006e-06 -8.57083e-10 -8.299997e-10
6.0728827083209445e-06 -8.216664e-10 -8.341664e-10
2.382869284490373e-06 -8.63333e-10 -8.82083e-10
4.296093026532229e-06 -8.50833e-10 -8.612497e-10
2.1105463455037612e-06 -8.57083e-10 -8.32083e-10
3.271819360322916e-08 -1.956042e-09 -3.801876e-09
3.6505735420762027e-06 -5.170627e-09 -1.689375e-09
3.339276741492718e-06 -8.38333e-10 -8.75833e-10
5.276953486980999e-07 -4.05396e-09 -5.598752e-09
5.5258475557790724e-06 -8.85208e-10 -8.466664e-10
5.526447877109534e-06 -8.841664e-10 -8.654164e-10
4.294844197590027e-06 -9.029164e-10 -9.279164e-10
6.082131184849785e-06 -5.993544e-09 -1.845625e-09
