DATI MISURA

Inizio misura: 13/10/2025 17:11:44
Tempo di acquisizione (sec): 249739.7
Eventi acquisiti: 25380

TDC QDC1 QDC2
1.3310147898172917e-06 -5.852079e-10 -6.018745e-10
3.132523411445656e-06 -7.237496e-10 -6.643746e-10
4.2536359033434857e-07 -2.508125e-09 -3.110209e-09
4.206357633307253e-07 -2.998751e-09 -1.722708e-09
1.0537912789031096e-06 -5.122912e-10 -5.227078e-10
1.8856580414432828e-06 -8.41458e-10 -8.19583e-10
6.59180108053278e-06 -5.727079e-10 -5.143745e-10
3.4095340136564e-06 -6.310412e-10 -6.487496e-10
1.8863176090607177e-06 -5.206245e-10 -5.893745e-10
6.456291314990535e-06 -5.195828e-10 -4.997912e-10
7.145831008855136e-06 -7.237496e-10 -7.372913e-10
6.31633334393442e-06 -4.466661e-10 -4.622911e-10
2.25404490860617e-07 -5.299995e-10 -6.018745e-10
7.101314959110944e-07 -3.627918e-09 -2.407084e-09
2.302444093940767e-06 -6.518746e-10 -6.747912e-10
6.730648739724798e-06 -5.299995e-10 -6.060412e-10
5.005273136060381e-06 -3.984168e-09 -1.87375e-09
2.0249040415392847e-06 -6.674996e-10 -5.435412e-10
1.045607743128719e-06 -4.563335e-09 -2.401875e-09
5.209226930733924e-06 -5.602078e-10 -5.654162e-10
4.377926871710919e-06 -5.372912e-10 -5.216662e-10
8.669513870589567e-06 -7.404163e-10 -8.362496e-10
8.670503875127716e-06 -7.279163e-10 -7.622913e-10
3.6390334091416615e-07 -8.91458e-10 -8.737497e-10
4.515251528636236e-06 -7.029162e-10 -5.779162e-10
1.0539151053604994e-06 -8.22708e-10 -8.112496e-10
7.355986696821383e-07 -4.009168e-09 -4.099793e-09
5.624489664525834e-06 -8.299996e-10 -7.727079e-10
7.700151331562998e-06 -7.841663e-10 -7.924996e-10
9.156184308501037e-07 -7.164579e-10 -6.779162e-10
7.286553778759539e-06 -7.237496e-10 -8.00833e-10
5.071624925352908e-06 -5.664578e-10 -5.008328e-10
4.371846545045701e-07 -3.738334e-09 -3.003959e-09
1.1669756178289865e-06 -5.189377e-09 -1.800833e-09
1.0533925482424416e-06 -6.768746e-10 -6.602079e-10
5.068953741346682e-06 -8.32083e-10 -8.154163e-10
1.6108566130094603e-06 -8.549997e-10 -8.049996e-10
7.97720509157761e-06 -5.893745e-10 -5.956245e-10
2.993435384054795e-06 -4.779161e-10 -4.997912e-10
3.546881199627101e-06 -7.97708e-10 -7.987496e-10
1.8854607790851153e-06 -8.122913e-10 -8.299996e-10
1.0553776185762742e-06 -4.643745e-10 -4.414578e-10
1.1628171302297069e-06 -3.117501e-09 -2.13625e-09
4.100528718901983e-06 -4.456245e-10 -4.622911e-10
9.293171576375682e-07 -2.124792e-09 -1.970625e-09
3.6374021386578354e-07 -8.299996e-10 -7.424996e-10
3.5481558267561817e-06 -7.268746e-10 -7.581246e-10
4.654062831557846e-06 -5.758329e-10 -4.497911e-10
