DATI MISURA

Inizio misura: 13/10/2025 17:09:02
Tempo di acquisizione (sec): 249861.2
Eventi acquisiti: 28377

TDC QDC1 QDC2
1.478429424777518e-06 -1.339542e-08 -4.101668e-09
5.954127274634325e-06 -6.241252e-09 -2.670417e-09
9.840262368054063e-07 -7.60792e-09 -2.157917e-09
6.921170076467503e-07 -9.768337e-09 -3.172501e-09
5.4519288412368645e-06 -1.276667e-09 -1.282917e-09
2.0652644855865154e-06 -3.916251e-09 -3.872501e-09
1.8934086640310508e-06 -7.353753e-09 -2.349584e-09
4.179255795307303e-06 -9.168337e-09 -3.612084e-09
2.7830639213693286e-09 -8.228753e-09 -2.637084e-09
3.4064667286425357e-07 -4.745418e-09 -5.118335e-09
8.72635181184905e-06 -1.226667e-09 -1.26e-09
1.4679688772603384e-06 -1.107916e-09 -1.362083e-09
4.030383581373796e-06 -1.1225e-09 -1.145417e-09
7.87196376411757e-06 -1.124583e-09 -1.16e-09
5.738267617090593e-06 -1.151667e-09 -1.35375e-09
1.7516754897368151e-06 -1.249583e-09 -1.05375e-09
2.372607198737291e-06 -1.187459e-08 -4.405835e-09
1.894845674784538e-06 -1.068333e-09 -1.14125e-09
2.3596881623916638e-07 -1.294126e-08 -3.414168e-09
2.6061094795912257e-06 -1.224583e-09 -1.107916e-09
5.596225123987457e-06 -1.251667e-09 -1.345417e-09
9.013315505786229e-06 -1.151667e-09 -1.070416e-09
1.0571075609437989e-07 -1.20975e-08 -6.235002e-09
4.883053189009512e-06 -1.25375e-09 -1.162083e-09
3.888721046618821e-06 -1.12875e-09 -1.199583e-09
3.319549923368364e-06 -1.224583e-09 -1.16625e-09
1.9860114267277786e-06 -4.945418e-09 -3.470418e-09
8.299137571787178e-06 -1.301667e-09 -1.245417e-09
3.603185930067633e-06 -1.082916e-09 -9.620831e-10
3.3173370375118946e-06 -1.282917e-09 -1.31625e-09
1.5858165924130696e-06 -6.674586e-09 -2.326667e-09
1.8620852686262206e-07 -1.026666e-09 -1.174583e-09
1.494136850239172e-06 -5.301668e-09 -4.478751e-09
4.5993160689097934e-06 -1.124583e-09 -1.064166e-09
6.449711399337616e-06 -1.132916e-09 -1.112083e-09
5.880175092338635e-06 -1.307917e-09 -1.245417e-09
2.3924374999094687e-07 -1.051625e-08 -3.393334e-09
1.6082006341050826e-06 -1.107916e-09 -1.1975e-09
9.092083294819435e-08 -7.289169e-09 -3.537084e-09
3.460685327912022e-06 -1.293333e-09 -1.185e-09
8.585824520505951e-06 -1.245417e-09 -1.20375e-09
6.5923366929282576e-06 -1.245417e-09 -1.1975e-09
2.6296452580346183e-08 -6.851669e-09 -2.820417e-09
2.4332736237394523e-06 -3.410001e-09 -2.489167e-09
7.5885716991747586e-06 -1.318333e-09 -1.12875e-09
6.749645673778918e-07 -5.585002e-09 -3.674584e-09
3.1752933488878573e-06 -1.1725e-09 -1.11625e-09
1.673372870296706e-08 -5.243335e-09 -5.845419e-09
