DATI MISURA

Inizio misura: 07/10/2025 17:28:26
Tempo di acquisizione (sec): 234930.76
Eventi acquisiti: 26398

TDC QDC1 QDC2
2.5029727799351863e-06 -2.720626e-09 -1.794583e-09
7.76388011285361e-06 -8.279164e-10 -8.362497e-10
3.3927763634217037e-06 -3.439376e-09 -3.538334e-09
1.42907837317251e-07 -3.234167e-09 -4.17271e-09
2.6621314885353763e-06 -2.590417e-09 -1.990417e-09
7.601927114005629e-07 -2.285209e-09 -2.738334e-09
7.764494886661678e-07 -3.863334e-09 -2.1425e-09
4.821876252977993e-07 -3.792501e-09 -5.505002e-09
7.123728667331519e-06 -8.987497e-10 -9.039581e-10
1.5623870570778794e-06 -1.165292e-08 -3.439376e-09
7.794353806780854e-07 -1.062792e-08 -1.882084e-09
5.3694037917507165e-06 -8.237497e-10 -8.279164e-10
6.326578991920458e-06 -8.237497e-10 -8.779164e-10
5.529537599325353e-06 -8.237497e-10 -8.404164e-10
9.970400252727885e-08 -8.25833e-10 -8.19583e-10
7.389718596854432e-07 -8.38333e-10 -8.38333e-10
2.578586485363221e-07 -8.549997e-10 -8.25833e-10
2.2272626609101233e-06 -5.598752e-09 -3.449793e-09
1.0432665004638758e-07 -5.430002e-09 -2.038334e-09
8.721828902163582e-06 -8.63333e-10 -8.32083e-10
7.603053194281322e-06 -8.22708e-10 -8.174997e-10
4.6006382609373495e-06 -3.669584e-09 -2.509167e-09
3.348417589480759e-06 -1.422271e-08 -6.361252e-09
6.680119547187204e-07 -2.140417e-09 -2.909167e-09
8.88900175839343e-07 -3.338334e-09 -5.79146e-09
9.264807446826279e-08 -9.025837e-09 -2.939376e-09
9.405551145679955e-09 -2.435209e-09 -2.212917e-09
9.308678164721823e-07 -5.242502e-09 -1.932084e-09
9.041458382436062e-06 -8.237497e-10 -8.341664e-10
2.6016602371671625e-07 -8.341664e-10 -8.279164e-10
5.368897444021827e-06 -8.737497e-10 -8.591664e-10
2.6759473993561513e-06 -6.180002e-09 -2.202917e-09
1.537088939361571e-06 -8.956247e-10 -9.049997e-10
5.209702968932194e-06 -8.529164e-10 -8.529164e-10
4.359529460605974e-07 -8.167503e-09 -2.475834e-09
4.888449817317903e-06 -8.768747e-10 -8.279164e-10
6.3272122833584075e-06 -8.19583e-10 -8.591664e-10
7.539824461897463e-06 -6.131044e-09 -2.11125e-09
4.251936270715333e-06 -8.893747e-10 -8.466664e-10
8.403588508988504e-06 -8.28958e-10 -8.279164e-10
1.0412917685207953e-06 -5.68521e-09 -2.43625e-09
1.2162468864713352e-06 -8.216664e-10 -8.237497e-10
1.5785055672421292e-06 -2.0675e-09 -2.190417e-09
2.0271102136215036e-07 -4.158126e-09 -6.348752e-09
6.166992816230591e-06 -8.904164e-10 -8.69583e-10
2.4947375234427766e-06 -8.19583e-10 -8.25833e-10
7.60303132039326e-06 -8.997914e-10 -8.779164e-10
5.750771251862946e-07 -5.55396e-09 -7.302919e-09
