DATI MISURA

Inizio misura: 21/10/2025 17:41:52
Tempo di acquisizione (sec): 246930.2
Eventi acquisiti: 28402

TDC QDC1 QDC2
4.006822158788637e-06 -3.438606e-09 -5.164811e-09
2.589706412951423e-06 -1.3953e-09 -1.4058e-09
7.967062996057286e-07 -1.35225e-09 -1.32915e-09
3.439092438914493e-06 -8.384121e-09 -3.381906e-09
2.2018730188543289e-07 -4.158908e-09 -5.746513e-09
5.576043599654234e-06 -1.4058e-09 -1.3974e-09
3.634960589859177e-06 -1.3386e-09 -1.36905e-09
3.3385964925836015e-06 -1.3617e-09 -1.3974e-09
8.563467489423004e-06 -1.3428e-09 -1.3617e-09
2.7382367558847267e-06 -1.3491e-09 -1.32075e-09
2.2926072909930507e-06 -1.39005e-09 -1.326e-09
7.070782223958467e-06 -1.347e-09 -1.3155e-09
7.004997613576692e-07 -6.683116e-09 -5.738113e-09
3.485054167103283e-06 -1.3008e-09 -1.3638e-09
7.285181605908226e-07 -5.772763e-09 -3.396606e-09
1.922483954226119e-06 -2.497803e-09 -3.598207e-09
3.784725897268329e-06 -1.3491e-09 -1.3218e-09
3.3131683826674863e-06 -3.442806e-09 -3.596107e-09
8.674334273260055e-06 -8.204571e-09 -3.839707e-09
9.46061337586014e-06 -1.3806e-09 -1.3764e-09
3.47094853897358e-07 -1.3953e-09 -1.3827e-09
2.403545915100584e-07 -2.922005e-09 -2.418003e-09
4.758143799233529e-07 -4.059158e-09 -2.863204e-09
4.971784572947636e-07 -1.33965e-09 -1.3239e-09
8.812751314318317e-07 -5.116511e-09 -3.906908e-09
2.13860927466535e-06 -1.26615e-09 -1.3155e-09
8.753904827349668e-07 -5.364312e-09 -5.522862e-09
4.381046171512923e-06 -1.4079e-09 -1.3911e-09
2.8985106102424437e-06 -4.104308e-09 -2.800204e-09
4.829979052953643e-06 -1.28715e-09 -1.3071e-09
4.67805044188538e-06 -1.4058e-09 -1.4121e-09
1.398126102169059e-06 -9.073973e-09 -3.510006e-09
5.9678792059723505e-06 -9.944426e-09 -2.449503e-09
1.126057365740172e-06 -8.195121e-09 -2.390703e-09
3.353066084896992e-06 -4.291209e-09 -4.051808e-09
3.2660621746899775e-06 -5.383212e-09 -2.863204e-09
2.8087724138510944e-06 -7.009667e-09 -5.243562e-09
3.7244950689424025e-07 -9.173724e-09 -4.408809e-09
4.231969078430345e-06 -1.34175e-09 -1.3911e-09
1.099482410204661e-06 -7.135667e-09 -3.556206e-09
4.531844974157047e-06 -1.38165e-09 -1.3953e-09
4.116880839008462e-06 -8.368371e-09 -2.535603e-09
3.635973968456204e-06 -1.36275e-09 -1.4079e-09
3.3357658377750148e-06 -1.3659e-09 -1.36905e-09
8.712340904636802e-06 -1.3953e-09 -1.3869e-09
2.544931743066008e-06 -1.262508e-08 -4.495959e-09
4.979658047645482e-06 -1.4205e-09 -1.4121e-09
2.01386728642035e-06 -1.183128e-08 -4.73116e-09
