DATI MISURA

Inizio misura: 11/11/2025 10:27:43
Tempo di acquisizione (sec): 532728.2
Eventi acquisiti: 53369

TDC QDC1 QDC2
6.175078425164509e-06 -5.664578e-10 -5.060412e-10
9.942714275276903e-06 -6.049995e-10 -5.945829e-10
1.249853544492121e-06 -2.865417e-09 -2.633125e-09
2.2167308778033764e-06 -7.548753e-09 -3.135209e-09
2.7511461543780055e-06 -2.883126e-09 -2.255e-09
1.0300956280670076e-05 -7.810413e-10 -7.893746e-10
2.9441511603086266e-06 -3.216661e-10 -4.633328e-10
1.119780893463936e-05 -8.247913e-10 -8.47708e-10
6.710959928902811e-06 -5.216662e-10 -4.227078e-10
8.165961755677672e-06 -4.098751e-09 -3.609168e-09
2.049179526800354e-06 -8.174996e-10 -8.591663e-10
6.533251677761565e-06 -3.727078e-10 -4.352078e-10
9.355682715463935e-07 -6.634169e-09 -1.852917e-09
3.976385611808939e-06 -2.63625e-09 -2.945626e-09
4.0231554543637535e-06 -6.852079e-10 -5.456245e-10
6.712515496035309e-06 -5.685412e-10 -5.362495e-10
5.993407879562522e-06 -7.029162e-10 -8.216663e-10
2.7668875899575397e-06 -8.424996e-10 -8.029163e-10
2.618465976545666e-07 -4.896668e-09 -1.941458e-09
6.133754854402069e-07 -3.689376e-09 -3.995626e-09
5.278573764504125e-06 -7.904163e-10 -7.195829e-10
8.149630781900145e-06 -7.633329e-10 -7.372913e-10
7.788632156189719e-06 -6.591662e-10 -6.268745e-10
3.0947616419289306e-07 -3.527918e-09 -2.240417e-09
9.762754917754669e-06 -5.529162e-10 -6.029162e-10
4.020802403990217e-06 -8.25833e-10 -8.549997e-10
1.8693668303123534e-06 -4.893745e-10 -4.831245e-10
3.663498649837277e-06 -4.643745e-10 -5.581245e-10
9.584201183247011e-06 -4.664578e-10 -5.393745e-10
7.069350483374019e-06 -6.112495e-10 -7.216663e-10
4.7399432006578e-06 -5.810412e-10 -4.237494e-10
1.829269414921818e-06 -2.177917e-09 -2.321667e-09
6.71416698362774e-06 -8.362496e-10 -8.049996e-10
9.761301634648559e-06 -8.643747e-10 -8.529163e-10
1.3340289769382725e-06 -8.112496e-10 -7.352079e-10
2.4067249748278527e-06 -8.174996e-10 -7.85208e-10
2.7658545907784566e-06 -6.352079e-10 -5.914579e-10
9.722365462340238e-07 -8.654163e-10 -8.38333e-10
1.1519436103416945e-06 -6.279162e-10 -7.133329e-10
1.0120118700124048e-05 -6.560412e-10 -7.633329e-10
9.584644240435306e-06 -8.44583e-10 -8.716663e-10
9.403842245074148e-06 -6.362495e-10 -5.727079e-10
1.030116020788475e-05 -3.570828e-10 -4.112494e-10
8.686269290477573e-06 -7.070829e-10 -6.716662e-10
4.559931565059023e-06 -4.893745e-10 -4.372911e-10
5.457438707364634e-06 -8.591663e-10 -8.216663e-10
5.277439436300388e-06 -7.633329e-10 -8.060413e-10
2.944849231416564e-06 -7.529163e-10 -8.466663e-10
