DATI MISURA

Inizio misura: 27/10/2025 17:15:55
Tempo di acquisizione (sec): 248232.3
Eventi acquisiti: 24984

TDC QDC1 QDC2
6.928590173211209e-06 -1.372175e-09 -1.40945e-09
7.088298874876548e-07 -1.115449e-09 -1.118074e-09
9.219471451499875e-06 -1.096024e-09 -1.138549e-09
3.982542380011607e-06 -1.181599e-09 -1.151674e-09
5.348489006516986e-06 -4.006108e-09 -2.400653e-09
6.403219786818225e-07 -9.125923e-09 -2.675229e-09
3.6792146886186466e-07 -4.468109e-09 -4.136833e-09
2.9994046673525268e-06 -1.373225e-09 -1.330699e-09
6.110948529501537e-06 -1.159549e-09 -1.141174e-09
3.818631427576261e-06 -1.109149e-09 -1.105474e-09
6.927781106249324e-06 -1.323349e-09 -1.280299e-09
8.564179220939824e-06 -1.049824e-09 -1.133299e-09
7.394578874999194e-06 -5.966464e-09 -3.720507e-09
7.0905029320224e-07 -3.856482e-09 -2.463128e-09
9.545201346766909e-06 -1.207849e-09 -1.277149e-09
8.07379238695584e-06 -1.3937e-09 -1.3832e-09
2.836441211247892e-06 -1.424675e-09 -1.428875e-09
9.873247510668875e-06 -1.094974e-09 -1.128049e-09
7.58353237064467e-06 -1.333849e-09 -1.338574e-09
4.638065343117943e-06 -1.36115e-09 -1.361675e-09
2.0177280367228306e-06 -1.155874e-09 -1.112299e-09
9.54828439794287e-06 -1.349074e-09 -1.344874e-09
1.988974830542003e-06 -3.698982e-09 -2.417978e-09
3.1637716313439168e-06 -1.167424e-09 -1.179499e-09
8.235086558184235e-06 -1.149049e-09 -1.157974e-09
1.4159760282183965e-07 -4.94376e-09 -3.670107e-09
1.3433152128049514e-07 -3.054966e-08 -5.565362e-09
4.733550955445583e-06 -4.96056e-09 -5.428337e-09
8.238431663902266e-06 -1.376375e-09 -1.379525e-09
5.946695235663257e-06 -1.448825e-09 -1.418375e-09
2.1803907176246957e-06 -1.280824e-09 -1.281349e-09
5.618280949185006e-06 -1.115449e-09 -1.137499e-09
8.565185613325335e-06 -1.347499e-09 -1.323874e-09
7.099339182591549e-07 -7.782969e-09 -2.173327e-09
7.582292255112311e-06 -1.185799e-09 -1.204174e-09
6.7627075787392885e-06 -1.4084e-09 -1.417325e-09
5.6191307736827855e-06 -1.3706e-09 -1.367975e-09
2.46667096684721e-06 -2.452103e-09 -3.379256e-09
1.5271783415499339e-06 -1.336474e-09 -1.313899e-09
2.1799902608678146e-06 -1.216249e-09 -1.224649e-09
3.165675923421482e-06 -1.178449e-09 -1.168999e-09
7.370078246275017e-06 -2.755554e-09 -2.990229e-09
2.202164160053804e-06 -5.401562e-09 -3.405506e-09
1.3642300264026408e-06 -1.375325e-09 -1.3853e-09
3.071062740802719e-06 -8.08852e-09 -3.603956e-09
9.056397407648772e-06 -1.155349e-09 -1.110199e-09
9.056878029208277e-06 -9.852484e-10 -1.004148e-09
8.87930228244454e-07 -2.665778e-09 -2.524028e-09
