DATI MISURA

Inizio misura: 21/10/2025 17:28:21
Tempo di acquisizione (sec): 247552.9
Eventi acquisiti: 25066

TDC QDC1 QDC2
4.014284801781247e-06 -1.397375e-09 -1.371125e-09
7.375475216742074e-06 -1.210474e-09 -1.234099e-09
1.8417796126338985e-06 -4.340009e-09 -3.07633e-09
3.601617861720533e-06 -2.112427e-09 -2.719854e-09
4.269965703464346e-06 -1.071874e-09 -1.043524e-09
9.918997237517518e-07 -5.952288e-09 -2.590178e-09
1.7547175112248354e-06 -2.609078e-09 -3.29053e-09
5.687593068332747e-07 -5.068186e-09 -4.108483e-09
7.375591893784421e-06 -1.021473e-09 -1.018323e-09
3.4949194088360256e-06 -1.014123e-09 -1.006248e-09
2.199867058906418e-06 -1.017273e-09 -1.055074e-09
6.210670685208533e-06 -1.364825e-09 -1.340674e-09
1.2709038379362785e-06 -3.861207e-09 -3.829707e-09
4.0121182515194585e-06 -1.343824e-09 -1.361675e-09
3.7538690070225418e-06 -1.136449e-09 -1.133824e-09
6.081853482319651e-06 -1.366925e-09 -1.356425e-09
2.7824201892548384e-06 -3.496331e-09 -3.578756e-09
5.8392263662283474e-06 -4.410884e-09 -3.616031e-09
2.9779346727235143e-06 -1.055074e-09 -1.041424e-09
1.6790295433141504e-06 -3.953082e-09 -2.967129e-09
2.6028977568984402e-06 -5.042986e-09 -3.884832e-09
2.976053157270968e-06 -1.041949e-09 -1.051924e-09
4.777108817185994e-06 -5.542787e-09 -3.06583e-09
5.839400236443554e-07 -5.603687e-09 -1.779576e-09
8.025855360370579e-07 -5.053486e-09 -3.349331e-09
1.941949803084199e-06 -1.027774e-09 -1.036174e-09
2.4847938760932403e-06 -2.805429e-09 -2.541878e-09
8.427998812122505e-07 -5.689788e-09 -2.244727e-09
3.9102340594690695e-07 -3.375056e-09 -3.896382e-09
1.1965023900831177e-06 -6.904641e-09 -2.151277e-09
7.633591676492594e-06 -1.215199e-09 -1.143274e-09
2.9389832975657765e-06 -4.666035e-09 -4.307458e-09
2.6812081414040914e-07 -6.089839e-09 -2.667878e-09
1.7772327073616387e-06 -6.826941e-09 -2.349728e-09
3.236469196361338e-06 -1.043524e-09 -1.026724e-09
6.726721443379083e-06 -1.285549e-09 -1.269799e-09
3.106226172774969e-06 -1.177924e-09 -1.198924e-09
8.764146353838638e-07 -5.052436e-09 -4.669185e-09
7.246103767041943e-06 -1.043524e-09 -1.062424e-09
1.1681479077599786e-06 -1.147999e-09 -1.171624e-09
4.271612664790586e-06 -1.353274e-09 -1.332799e-09
7.373929415782206e-06 -1.161649e-09 -1.157449e-09
2.928876315063155e-07 -3.651731e-09 -2.389628e-09
5.5648364781537924e-06 -1.086574e-09 -1.092874e-09
4.156232139405177e-07 -5.353787e-09 -4.132108e-09
2.566971592173371e-07 -8.324771e-09 -4.359434e-09
6.598169337648181e-06 -1.312324e-09 -1.307074e-09
1.288666334169377e-06 -4.68861e-09 -2.948229e-09
