DATI MISURA

Inizio misura: 03/10/2025 17:05:06
Tempo di acquisizione (sec): 250263.5
Eventi acquisiti: 25175

TDC QDC1 QDC2
8.366745897589648e-07 -6.268544e-09 -1.813333e-09
5.472633448391832e-06 -6.091662e-10 -6.289579e-10
9.759144460952206e-07 -3.549793e-09 -2.433125e-09
6.520697241961594e-06 -8.799997e-10 -8.612497e-10
1.5367713011384213e-06 -6.935412e-10 -4.935411e-10
7.813729346747943e-07 -4.313335e-09 -2.332084e-09
1.0118932613890679e-06 -7.716663e-10 -8.154163e-10
5.601479382879762e-06 -6.008329e-10 -6.310412e-10
7.837569305411268e-07 -2.784167e-09 -1.971667e-09
7.962332815100123e-06 -8.50833e-10 -8.779163e-10
1.1456433866209617e-06 -3.357084e-09 -2.225834e-09
2.061836657669354e-06 -8.029163e-10 -7.758329e-10
5.926124534534979e-07 -5.387293e-09 -2.661251e-09
4.684344774465913e-06 -8.69583e-10 -7.966663e-10
5.226224588455445e-07 -3.562293e-09 -2.394584e-09
1.7990704886949145e-06 -5.143745e-10 -5.956245e-10
3.503078181624334e-06 -4.820828e-10 -5.185412e-10
1.8055406629194994e-06 -4.671668e-09 -2.827917e-09
2.455902384244059e-06 -4.383328e-10 -5.164578e-10
1.9302156113691778e-06 -5.393745e-10 -4.779161e-10
7.43865256958504e-06 -5.154162e-10 -4.893745e-10
6.388407652255717e-06 -7.591663e-10 -7.539579e-10
2.7551092044418734e-06 -4.936252e-09 -1.828958e-09
2.0549320068846958e-07 -7.477919e-09 -2.087292e-09
1.5374458255538774e-06 -4.174994e-10 -4.445828e-10
4.793579322550377e-07 -2.764376e-09 -2.0425e-09
8.093625587577025e-06 -5.560412e-10 -4.997912e-10
9.290650538136159e-07 -4.209168e-09 -2.31125e-09
5.995022529184842e-06 -4.893745e-10 -5.737495e-10
7.219219076653396e-07 -3.034167e-09 -2.465417e-09
2.9791874559156957e-06 -6.227079e-10 -5.174995e-10
9.70303194964855e-07 -2.3925e-09 -3.958126e-09
3.240638771669983e-06 -7.779163e-10 -8.341663e-10
4.553482876418054e-06 -5.185412e-10 -5.966662e-10
2.977046338388366e-06 -4.956245e-10 -4.643745e-10
1.0787300817072167e-06 -8.681045e-09 -3.380001e-09
3.3518073267893457e-06 -3.850834e-09 -3.655001e-09
3.7650566882796977e-06 -7.216663e-10 -7.310413e-10
5.07853314627825e-06 -5.049995e-10 -5.737495e-10
1.6668653580105557e-06 -4.591661e-10 -5.216662e-10
5.3390324692314365e-06 -7.404163e-10 -8.029163e-10
1.6096254604362805e-06 -2.44875e-09 -3.776876e-09
1.3602242669221521e-06 -3.572709e-09 -3.965418e-09
5.108874600515491e-06 -3.049792e-09 -2.145625e-09
3.596925771200248e-07 -4.299995e-10 -4.508328e-10
5.699926253977111e-06 -2.978959e-09 -1.839375e-09
1.5364376368028722e-06 -4.279161e-10 -5.060412e-10
7.96156547609471e-06 -8.081246e-10 -6.549996e-10
