DATI MISURA

Inizio misura: 27/10/2025 17:13:37
Tempo di acquisizione (sec): 248334.8
Eventi acquisiti: 28707

TDC QDC1 QDC2
2.5156919205703643e-06 -1.055238e-08 -5.024111e-09
1.6336377409947828e-06 -2.861104e-09 -6.622216e-09
3.524832700591618e-06 -6.562366e-09 -6.225315e-09
3.2038653823804765e-06 -4.58101e-09 -4.095908e-09
6.97268217594703e-07 -1.3554e-09 -1.3659e-09
4.924330827273677e-07 -1.010403e-08 -6.631666e-09
5.209625553828645e-06 -5.960714e-09 -6.097214e-09
2.737072443292775e-06 -1.373599e-08 -8.01872e-09
3.5787562697096047e-07 -1.376119e-08 -4.67446e-09
2.150841091498316e-06 -6.388065e-09 -5.059811e-09
5.703906896021146e-06 -1.43415e-09 -1.3953e-09
2.2468281058792935e-06 -7.671169e-09 -5.417862e-09
3.6691962245727656e-06 -1.4058e-09 -1.3995e-09
3.2135250592921444e-06 -1.254843e-08 -2.751904e-09
5.533678848671389e-07 -5.596363e-09 -4.322709e-09
3.202062391495683e-06 -1.35015e-09 -1.2987e-09
5.202755114862015e-06 -1.093353e-08 -2.541903e-09
5.3906367004176764e-06 -1.3344e-09 -1.3197e-09
3.8885070324179657e-07 -8.782072e-09 -2.739304e-09
3.9826871642237535e-06 -1.3449e-09 -1.3365e-09
2.313898250952343e-07 -1.372864e-08 -5.994314e-09
1.7348196200984545e-07 -9.268224e-09 -7.97987e-09
4.214644701366566e-06 -2.507253e-09 -4.970561e-09
2.747402446228456e-06 -1.204443e-08 -5.129111e-09
9.929113895920038e-06 -1.4142e-09 -1.389e-09
4.914329543766244e-07 -2.651104e-09 -7.426518e-09
1.3209452214099573e-06 -1.27875e-09 -1.3806e-09
5.392598034363168e-06 -1.38375e-09 -1.3785e-09
5.162384318150899e-06 -2.575504e-09 -5.407362e-09
2.5750634473367365e-06 -1.4121e-09 -1.41e-09
1.9068620222821155e-06 -8.02817e-09 -5.342262e-09
5.3914331718888305e-06 -1.389e-09 -1.4205e-09
4.9536180648843166e-06 -7.637569e-09 -6.530866e-09
6.894039043374967e-06 -1.362364e-08 -9.565375e-09
2.8614284819874936e-06 -8.537422e-09 -5.247762e-09
1.4015141356463045e-06 -3.846007e-09 -2.447403e-09
8.834660019325717e-06 -1.3386e-09 -1.4226e-09
1.6457175695040063e-06 -1.370239e-08 -1.177773e-08
4.765547207557534e-06 -1.37115e-09 -1.4037e-09
1.5001128505478068e-06 -3.880657e-09 -4.293309e-09
4.097255601619838e-06 -4.278609e-09 -3.106805e-09
3.669755983428305e-06 -1.3974e-09 -1.37745e-09
3.238654507142575e-06 -9.247224e-09 -8.841923e-09
6.32895710167077e-06 -1.3764e-09 -1.3071e-09
8.027425932688775e-06 -1.113513e-08 -1.089573e-08
4.423095292787927e-06 -6.301965e-09 -3.693757e-09
8.833674581263887e-06 -1.36065e-09 -1.3848e-09
4.295351704341766e-06 -1.217849e-09 -1.167449e-09
